C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190501_20190531.csv
C,Time period: 2019-05-01 to 2019-05-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:29:36 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2019-05-29,20,843.1,860.8
D,2019-05-29,21,869.4,855.4
D,2019-05-29,22,843.5,806.1
D,2019-05-29,23,700.0,732.8
D,2019-05-29,24,625.6,669.7
D,2019-05-30,01,629.2,621.7
D,2019-05-30,02,614.9,594.2
D,2019-05-30,03,582.5,580.9
D,2019-05-30,04,602.3,576.0
D,2019-05-30,05,568.4,590.8
D,2019-05-30,06,594.7,631.1
D,2019-05-30,07,751.6,715.9
D,2019-05-30,08,821.1,792.7
D,2019-05-30,09,860.8,824.2
D,2019-05-30,10,886.6,843.4
D,2019-05-30,11,926.5,856.5
D,2019-05-30,12,933.7,869.4
D,2019-05-30,13,881.0,867.0
D,2019-05-30,14,890.9,861.8
D,2019-05-30,15,900.4,848.6
D,2019-05-30,16,877.9,853.3
D,2019-05-30,17,885.5,844.2
D,2019-05-30,18,878.6,840.6
D,2019-05-30,19,905.8,844.6
D,2019-05-30,20,885.6,849.7
D,2019-05-30,21,893.4,852.8
D,2019-05-30,22,823.3,812.2
D,2019-05-30,23,758.9,738.3
D,2019-05-30,24,667.0,674.2
D,2019-05-31,01,627.6,619.8
D,2019-05-31,02,606.1,600.4
D,2019-05-31,03,586.8,586.6
D,2019-05-31,04,558.4,582.7
D,2019-05-31,05,572.0,594.3
D,2019-05-31,06,619.6,631.9
D,2019-05-31,07,736.5,715.8
D,2019-05-31,08,817.9,792.5
D,2019-05-31,09,868.2,835.2
D,2019-05-31,10,900.8,872.1
D,2019-05-31,11,892.7,910.3
D,2019-05-31,12,889.0,928.7
D,2019-05-31,13,933.0,930.1
D,2019-05-31,14,909.5,938.3
D,2019-05-31,15,913.6,945.8
D,2019-05-31,16,908.8,944.7
D,2019-05-31,17,934.3,937.2
D,2019-05-31,18,901.2,924.3
D,2019-05-31,19,892.3,909.8
D,2019-05-31,20,844.5,884.3
D,2019-05-31,21,859.0,880.0
D,2019-05-31,22,860.5,849.0
D,2019-05-31,23,786.2,784.6
D,2019-05-31,24,702.4,707.9
T,744 lines
