C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20191201_20191231.csv
C,Time period: 2019-12-01 to 2019-12-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:34:28 EST
H,,,Day Ahead,Real Time
D,2019-12-16,06,776.5,787.2
D,2019-12-16,07,915.0,895.8
D,2019-12-16,08,997.4,958.2
D,2019-12-16,09,1004.3,981.6
D,2019-12-16,10,1008.5,997.7
D,2019-12-16,11,1009.5,1014.7
D,2019-12-16,12,998.7,1026.6
D,2019-12-16,13,1006.8,1015.1
D,2019-12-16,14,1004.3,1015.3
D,2019-12-16,15,1007.1,1005.6
D,2019-12-16,16,1014.6,1013.4
D,2019-12-16,17,1088.6,1082.0
D,2019-12-16,18,1098.0,1128.4
D,2019-12-16,19,1060.6,1124.3
D,2019-12-16,20,1003.6,1100.7
D,2019-12-16,21,981.8,1058.4
D,2019-12-16,22,918.1,993.5
D,2019-12-16,23,815.8,910.6
D,2019-12-16,24,728.2,828.1
D,2019-12-17,01,742.7,769.9
D,2019-12-17,02,708.6,741.7
D,2019-12-17,03,703.2,727.4
D,2019-12-17,04,696.0,730.5
D,2019-12-17,05,735.3,755.1
D,2019-12-17,06,799.2,813.9
D,2019-12-17,07,911.1,897.7
D,2019-12-17,08,1013.4,971.4
D,2019-12-17,09,1026.3,1014.2
D,2019-12-17,10,1053.2,1051.1
D,2019-12-17,11,1115.1,1074.0
D,2019-12-17,12,1105.6,1085.3
D,2019-12-17,13,1098.8,1088.6
D,2019-12-17,14,1084.2,1092.5
D,2019-12-17,15,1065.7,1080.8
D,2019-12-17,16,1051.5,1082.0
D,2019-12-17,17,1111.8,1124.9
D,2019-12-17,18,1147.3,1150.1
D,2019-12-17,19,1093.0,1131.9
D,2019-12-17,20,1062.7,1097.6
D,2019-12-17,21,989.5,1055.9
D,2019-12-17,22,927.8,992.3
D,2019-12-17,23,865.6,908.7
D,2019-12-17,24,757.8,830.5
D,2019-12-18,01,712.9,773.3
D,2019-12-18,02,692.0,754.0
D,2019-12-18,03,670.2,739.9
D,2019-12-18,04,668.0,743.9
D,2019-12-18,05,685.2,763.6
D,2019-12-18,06,735.0,817.3
D,2019-12-18,07,839.4,920.4
D,2019-12-18,08,891.5,979.0
D,2019-12-18,09,901.9,1000.7
D,2019-12-18,10,907.6,1000.5
D,2019-12-18,11,926.0,979.3
D,2019-12-18,12,891.2,968.3
D,2019-12-18,13,873.0,954.3
D,2019-12-18,14,874.7,957.7
D,2019-12-18,15,865.1,968.2
D,2019-12-18,16,884.6,995.1
D,2019-12-18,17,979.9,1057.6
D,2019-12-18,18,1000.3,1113.1
D,2019-12-18,19,991.8,1115.8
D,2019-12-18,20,977.6,1103.0
D,2019-12-18,21,955.1,1074.3
D,2019-12-18,22,889.9,1029.3
D,2019-12-18,23,808.0,957.5
D,2019-12-18,24,727.4,884.0
D,2019-12-19,01,842.7,831.3
D,2019-12-19,02,828.6,813.2
D,2019-12-19,03,812.3,818.7
D,2019-12-19,04,798.7,821.2
D,2019-12-19,05,824.2,845.5
D,2019-12-19,06,846.6,908.6
D,2019-12-19,07,1026.6,1017.2
D,2019-12-19,08,1075.1,1079.1
D,2019-12-19,09,1060.6,1093.2
D,2019-12-19,10,1071.3,1093.3
D,2019-12-19,11,1067.2,1081.5
D,2019-12-19,12,1052.0,1067.3
D,2019-12-19,13,1053.9,1055.3
D,2019-12-19,14,1058.8,1058.9
D,2019-12-19,15,1076.9,1062.5
D,2019-12-19,16,1100.3,1083.4
D,2019-12-19,17,1146.6,1153.5
D,2019-12-19,18,1196.8,1200.8
D,2019-12-19,19,1188.7,1203.8
D,2019-12-19,20,1141.0,1186.8
D,2019-12-19,21,1096.9,1151.4
D,2019-12-19,22,1031.0,1097.8
D,2019-12-19,23,927.1,1010.8
D,2019-12-19,24,844.6,945.2
D,2019-12-20,01,826.6,890.2
D,2019-12-20,02,835.4,858.5
D,2019-12-20,03,831.6,846.2
D,2019-12-20,04,811.8,847.7
D,2019-12-20,05,822.6,868.0
D,2019-12-20,06,880.6,921.2
D,2019-12-20,07,1005.0,1016.9
D,2019-12-20,08,1080.2,1072.6
D,2019-12-20,09,1068.4,1082.4
D,2019-12-20,10,1013.0,1077.3
D,2019-12-20,11,997.8,1062.4
D,2019-12-20,12,973.1,1044.4
D,2019-12-20,13,956.8,1020.0
D,2019-12-20,14,960.9,1007.8
D,2019-12-20,15,976.9,1002.8
D,2019-12-20,16,1042.7,1015.8
D,2019-12-20,17,1049.9,1081.9
D,2019-12-20,18,1102.9,1134.1
D,2019-12-20,19,1099.5,1125.0
D,2019-12-20,20,1047.1,1105.4
D,2019-12-20,21,1031.6,1074.8
D,2019-12-20,22,964.6,1031.7
D,2019-12-20,23,910.2,966.3
D,2019-12-20,24,897.0,895.3
D,2019-12-21,01,832.4,842.9
D,2019-12-21,02,809.5,812.6
D,2019-12-21,03,799.5,796.1
D,2019-12-21,04,800.2,793.2
D,2019-12-21,05,798.0,803.0
D,2019-12-21,06,824.5,826.9
D,2019-12-21,07,849.0,874.1
D,2019-12-21,08,909.1,921.1
D,2019-12-21,09,959.8,964.7
D,2019-12-21,10,975.1,980.4
D,2019-12-21,11,973.8,987.5
D,2019-12-21,12,950.0,974.1
D,2019-12-21,13,954.6,955.9
D,2019-12-21,14,956.4,939.8
D,2019-12-21,15,963.8,945.1
D,2019-12-21,16,972.7,952.3
D,2019-12-21,17,1043.0,1000.7
D,2019-12-21,18,1091.5,1042.5
D,2019-12-21,19,1025.7,1029.2
D,2019-12-21,20,1018.3,1007.0
D,2019-12-21,21,978.0,987.2
D,2019-12-21,22,926.6,940.2
D,2019-12-21,23,853.6,883.6
D,2019-12-21,24,797.2,835.6
D,2019-12-22,01,752.7,786.1
D,2019-12-22,02,727.8,754.0
D,2019-12-22,03,712.9,737.8
D,2019-12-22,04,707.7,732.7
D,2019-12-22,05,707.4,736.0
D,2019-12-22,06,731.4,752.0
D,2019-12-22,07,765.6,785.6
D,2019-12-22,08,788.0,820.2
D,2019-12-22,09,828.4,858.7
D,2019-12-22,10,847.5,884.7
D,2019-12-22,11,846.2,886.0
D,2019-12-22,12,859.2,879.0
D,2019-12-22,13,860.0,882.5
D,2019-12-22,14,840.8,882.2
D,2019-12-22,15,843.4,873.0
D,2019-12-22,16,880.6,886.6
D,2019-12-22,17,931.3,958.8
D,2019-12-22,18,982.5,1018.1
D,2019-12-22,19,992.2,1014.3
D,2019-12-22,20,978.4,994.6
D,2019-12-22,21,947.9,968.3
D,2019-12-22,22,881.4,921.2
D,2019-12-22,23,816.8,857.3
D,2019-12-22,24,778.1,791.2
D,2019-12-23,01,735.1,744.5
D,2019-12-23,02,698.6,717.2
D,2019-12-23,03,696.9,704.9
D,2019-12-23,04,694.2,708.1
D,2019-12-23,05,725.6,722.6
D,2019-12-23,06,781.0,771.8
D,2019-12-23,07,874.5,849.8
D,2019-12-23,08,906.3,910.9
D,2019-12-23,09,941.0,939.1
D,2019-12-23,10,958.5,938.8
D,2019-12-23,11,884.7,931.0
D,2019-12-23,12,872.3,912.8
D,2019-12-23,13,871.9,895.4
D,2019-12-23,14,861.6,889.8
D,2019-12-23,15,865.5,884.9
D,2019-12-23,16,884.4,892.4
D,2019-12-23,17,1002.2,955.1
D,2019-12-23,18,1038.7,1012.4
D,2019-12-23,19,997.4,1007.0
D,2019-12-23,20,993.5,982.8
D,2019-12-23,21,944.9,949.8
D,2019-12-23,22,868.0,896.4
D,2019-12-23,23,791.2,839.8
D,2019-12-23,24,710.8,775.5
D,2019-12-24,01,656.9,720.4
D,2019-12-24,02,622.5,690.5
D,2019-12-24,03,605.5,675.3
D,2019-12-24,04,616.2,672.4
D,2019-12-24,05,632.7,686.4
D,2019-12-24,06,661.9,731.2
D,2019-12-24,07,730.5,800.2
D,2019-12-24,08,854.8,850.0
D,2019-12-24,09,918.8,889.1
D,2019-12-24,10,967.5,914.1
D,2019-12-24,11,976.2,918.1
D,2019-12-24,12,879.8,912.9
D,2019-12-24,13,903.8,894.4
D,2019-12-24,14,907.9,884.3
D,2019-12-24,15,901.1,879.4
D,2019-12-24,16,903.1,889.3
D,2019-12-24,17,1004.5,951.8
D,2019-12-24,18,985.9,982.7
D,2019-12-24,19,953.3,940.3
D,2019-12-24,20,898.7,900.2
D,2019-12-24,21,876.6,880.4
D,2019-12-24,22,862.1,857.5
D,2019-12-24,23,844.2,834.8
D,2019-12-24,24,807.6,793.6
D,2019-12-25,01,751.4,745.6
D,2019-12-25,02,651.7,727.2
D,2019-12-25,03,610.2,709.4
D,2019-12-25,04,606.4,704.6
D,2019-12-25,05,614.9,709.3
D,2019-12-25,06,663.7,727.8
D,2019-12-25,07,699.4,770.4
D,2019-12-25,08,756.3,807.5
D,2019-12-25,09,828.5,837.7
D,2019-12-25,10,872.1,856.2
D,2019-12-25,11,877.3,859.7
D,2019-12-25,12,840.2,851.3
D,2019-12-25,13,841.9,847.0
D,2019-12-25,14,837.6,838.5
D,2019-12-25,15,813.2,815.9
D,2019-12-25,16,778.5,819.6
D,2019-12-25,17,856.2,862.0
D,2019-12-25,18,882.1,888.7
D,2019-12-25,19,867.5,889.4
D,2019-12-25,20,887.9,883.0
D,2019-12-25,21,825.8,873.9
D,2019-12-25,22,830.5,840.0
D,2019-12-25,23,761.9,800.3
D,2019-12-25,24,708.5,745.0
D,2019-12-26,01,696.2,707.7
D,2019-12-26,02,610.5,683.2
D,2019-12-26,03,616.8,673.0
D,2019-12-26,04,597.6,673.2
D,2019-12-26,05,617.6,686.0
D,2019-12-26,06,643.0,727.6
D,2019-12-26,07,814.6,786.3
D,2019-12-26,08,879.0,841.6
D,2019-12-26,09,940.2,889.1
D,2019-12-26,10,963.5,920.8
D,2019-12-26,11,999.4,930.7
D,2019-12-26,12,990.8,939.8
D,2019-12-26,13,981.5,943.2
D,2019-12-26,14,982.8,948.8
D,2019-12-26,15,993.0,937.8
D,2019-12-26,16,993.0,948.6
D,2019-12-26,17,1068.8,1009.2
D,2019-12-26,18,1057.8,1047.5
D,2019-12-26,19,1072.9,1029.5
D,2019-12-26,20,1010.8,1004.6
D,2019-12-26,21,978.3,963.8
D,2019-12-26,22,916.5,908.7
D,2019-12-26,23,827.6,842.6
D,2019-12-26,24,707.5,774.7
D,2019-12-27,01,674.5,724.6
D,2019-12-27,02,647.9,695.8
D,2019-12-27,03,624.6,682.3
D,2019-12-27,04,611.1,680.3
D,2019-12-27,05,617.7,691.2
D,2019-12-27,06,700.1,725.4
D,2019-12-27,07,766.5,790.9
D,2019-12-27,08,829.8,850.6
D,2019-12-27,09,932.1,892.5
D,2019-12-27,10,936.4,921.6
D,2019-12-27,11,934.2,939.6
D,2019-12-27,12,878.8,940.5
D,2019-12-27,13,882.2,935.1
D,2019-12-27,14,884.5,920.3
D,2019-12-27,15,857.4,906.6
D,2019-12-27,16,852.0,916.2
D,2019-12-27,17,957.6,959.3
D,2019-12-27,18,979.2,986.6
D,2019-12-27,19,955.5,966.9
D,2019-12-27,20,927.8,941.2
D,2019-12-27,21,881.0,901.7
D,2019-12-27,22,857.4,857.3
D,2019-12-27,23,706.3,805.0
D,2019-12-27,24,653.9,746.0
D,2019-12-28,01,633.4,696.3
D,2019-12-28,02,557.9,667.6
D,2019-12-28,03,561.3,647.7
D,2019-12-28,04,557.4,642.8
D,2019-12-28,05,557.4,650.9
D,2019-12-28,06,579.3,670.5
D,2019-12-28,07,635.3,711.2
D,2019-12-28,08,678.9,746.4
D,2019-12-28,09,739.5,783.0
D,2019-12-28,10,827.6,804.9
D,2019-12-28,11,782.8,818.3
D,2019-12-28,12,724.3,816.0
D,2019-12-28,13,734.6,814.9
D,2019-12-28,14,733.6,809.5
D,2019-12-28,15,737.3,803.5
D,2019-12-28,16,727.5,817.2
D,2019-12-28,17,824.4,883.9
D,2019-12-28,18,958.7,942.8
D,2019-12-28,19,900.7,933.7
D,2019-12-28,20,880.8,913.0
D,2019-12-28,21,851.3,889.7
D,2019-12-28,22,807.0,852.7
D,2019-12-28,23,749.5,810.2
D,2019-12-28,24,694.9,756.2
D,2019-12-29,01,679.7,704.1
D,2019-12-29,02,607.0,684.8
D,2019-12-29,03,600.9,668.0
D,2019-12-29,04,593.3,661.3
D,2019-12-29,05,591.3,664.9
D,2019-12-29,06,608.1,681.8
D,2019-12-29,07,639.4,715.1
D,2019-12-29,08,675.6,748.8
D,2019-12-29,09,718.2,778.6
D,2019-12-29,10,826.2,798.7
D,2019-12-29,11,844.8,811.3
D,2019-12-29,12,848.1,813.6
D,2019-12-29,13,843.3,825.6
D,2019-12-29,14,850.7,828.8
D,2019-12-29,15,861.1,823.5
D,2019-12-29,16,869.1,840.6
D,2019-12-29,17,920.2,926.8
D,2019-12-29,18,994.6,962.3
D,2019-12-29,19,935.1,954.1
D,2019-12-29,20,913.0,928.1
D,2019-12-29,21,885.0,895.7
D,2019-12-29,22,824.1,847.1
D,2019-12-29,23,745.9,791.3
D,2019-12-29,24,699.3,735.4
D,2019-12-30,01,666.6,696.3
D,2019-12-30,02,637.1,670.0
D,2019-12-30,03,618.8,661.6
D,2019-12-30,04,628.5,662.9
D,2019-12-30,05,649.9,681.0
D,2019-12-30,06,693.0,724.3
D,2019-12-30,07,826.6,793.1
D,2019-12-30,08,902.8,856.6
D,2019-12-30,09,928.4,900.1
