C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190401_20190430.csv
C,Time period: 2019-04-01 to 2019-04-30
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:32:23 EST
H,,,Day Ahead,Real Time
D,2019-04-03,11,929.3,889.3
D,2019-04-03,12,825.3,868.2
D,2019-04-03,13,802.2,853.7
D,2019-04-03,14,834.0,843.2
D,2019-04-03,15,805.4,835.5
D,2019-04-03,16,784.0,828.7
D,2019-04-03,17,779.8,829.4
D,2019-04-03,18,815.3,849.9
D,2019-04-03,19,867.8,859.0
D,2019-04-03,20,900.2,895.2
D,2019-04-03,21,921.9,888.8
D,2019-04-03,22,882.0,835.2
D,2019-04-03,23,747.9,763.4
D,2019-04-03,24,649.1,700.7
D,2019-04-04,01,641.0,655.5
D,2019-04-04,02,620.9,631.1
D,2019-04-04,03,639.0,620.4
D,2019-04-04,04,640.7,623.4
D,2019-04-04,05,655.9,644.5
D,2019-04-04,06,711.7,705.8
D,2019-04-04,07,849.2,802.9
D,2019-04-04,08,928.7,855.2
D,2019-04-04,09,893.3,867.5
D,2019-04-04,10,891.4,870.0
D,2019-04-04,11,849.9,869.6
D,2019-04-04,12,831.2,859.3
D,2019-04-04,13,814.3,844.2
D,2019-04-04,14,817.6,838.3
D,2019-04-04,15,797.3,827.7
D,2019-04-04,16,799.8,818.0
D,2019-04-04,17,798.9,824.0
D,2019-04-04,18,794.1,844.1
D,2019-04-04,19,849.7,866.7
D,2019-04-04,20,879.3,910.1
D,2019-04-04,21,894.6,902.8
D,2019-04-04,22,869.4,857.6
D,2019-04-04,23,652.4,778.0
D,2019-04-04,24,660.4,723.5
D,2019-04-05,01,708.1,680.7
D,2019-04-05,02,689.1,661.4
D,2019-04-05,03,683.7,650.5
D,2019-04-05,04,684.4,652.3
D,2019-04-05,05,698.6,678.5
D,2019-04-05,06,762.3,733.9
D,2019-04-05,07,878.8,823.7
D,2019-04-05,08,1118.1,879.6
D,2019-04-05,09,1030.2,890.8
D,2019-04-05,10,1000.3,888.4
D,2019-04-05,11,1019.6,893.4
D,2019-04-05,12,976.5,886.1
D,2019-04-05,13,953.9,871.0
D,2019-04-05,14,942.1,863.3
D,2019-04-05,15,927.6,855.4
D,2019-04-05,16,884.8,855.8
D,2019-04-05,17,879.9,870.0
D,2019-04-05,18,874.0,881.2
D,2019-04-05,19,905.9,896.9
D,2019-04-05,20,932.7,915.0
D,2019-04-05,21,923.8,896.9
D,2019-04-05,22,871.1,854.7
D,2019-04-05,23,807.3,802.1
D,2019-04-05,24,738.7,734.6
D,2019-04-06,01,687.6,687.3
D,2019-04-06,02,659.4,663.9
D,2019-04-06,03,656.3,647.7
D,2019-04-06,04,639.2,632.5
D,2019-04-06,05,630.4,635.8
D,2019-04-06,06,650.5,654.8
D,2019-04-06,07,681.7,691.8
D,2019-04-06,08,736.1,744.8
D,2019-04-06,09,814.6,791.9
D,2019-04-06,10,834.1,805.7
D,2019-04-06,11,842.0,796.2
D,2019-04-06,12,818.8,779.4
D,2019-04-06,13,755.0,764.0
D,2019-04-06,14,724.6,747.0
D,2019-04-06,15,703.8,734.2
D,2019-04-06,16,702.6,724.1
D,2019-04-06,17,721.8,735.0
D,2019-04-06,18,738.5,748.2
D,2019-04-06,19,771.2,760.8
D,2019-04-06,20,801.2,784.5
D,2019-04-06,21,826.4,787.0
D,2019-04-06,22,771.7,754.9
D,2019-04-06,23,689.5,708.3
D,2019-04-06,24,634.2,652.2
D,2019-04-07,01,624.7,612.3
D,2019-04-07,02,715.6,589.4
D,2019-04-07,03,615.1,575.3
D,2019-04-07,04,600.0,572.3
D,2019-04-07,05,603.1,577.0
D,2019-04-07,06,620.8,593.2
D,2019-04-07,07,636.2,617.8
D,2019-04-07,08,688.8,653.2
D,2019-04-07,09,738.7,690.3
D,2019-04-07,10,717.1,716.8
D,2019-04-07,11,743.8,727.9
D,2019-04-07,12,735.4,727.1
D,2019-04-07,13,724.5,729.7
D,2019-04-07,14,720.7,724.0
D,2019-04-07,15,684.9,712.1
D,2019-04-07,16,680.1,719.3
D,2019-04-07,17,722.5,742.2
D,2019-04-07,18,747.6,771.5
D,2019-04-07,19,802.7,793.7
D,2019-04-07,20,835.8,830.4
D,2019-04-07,21,848.2,823.6
D,2019-04-07,22,774.6,771.3
D,2019-04-07,23,690.4,703.7
D,2019-04-07,24,621.8,642.3
D,2019-04-08,01,549.4,609.5
D,2019-04-08,02,537.9,586.2
D,2019-04-08,03,524.7,572.7
D,2019-04-08,04,526.1,567.6
D,2019-04-08,05,533.6,587.8
D,2019-04-08,06,634.0,642.1
D,2019-04-08,07,793.4,741.7
D,2019-04-08,08,876.1,822.6
D,2019-04-08,09,901.3,860.5
D,2019-04-08,10,923.7,887.9
D,2019-04-08,11,939.8,906.2
D,2019-04-08,12,932.7,909.2
D,2019-04-08,13,910.4,896.7
D,2019-04-08,14,903.1,888.7
D,2019-04-08,15,889.7,880.0
D,2019-04-08,16,878.1,876.3
D,2019-04-08,17,843.5,888.3
D,2019-04-08,18,856.4,905.0
D,2019-04-08,19,890.4,914.5
D,2019-04-08,20,928.8,929.1
D,2019-04-08,21,912.9,906.2
D,2019-04-08,22,835.4,849.9
D,2019-04-08,23,733.9,770.8
D,2019-04-08,24,657.4,700.5
D,2019-04-09,01,565.3,658.2
D,2019-04-09,02,565.9,641.8
D,2019-04-09,03,548.9,631.4
D,2019-04-09,04,557.2,626.9
D,2019-04-09,05,580.2,638.6
D,2019-04-09,06,635.1,696.4
D,2019-04-09,07,797.6,796.7
D,2019-04-09,08,859.4,869.7
D,2019-04-09,09,883.1,899.0
D,2019-04-09,10,897.2,919.1
D,2019-04-09,11,935.2,917.1
D,2019-04-09,12,917.9,892.3
D,2019-04-09,13,909.5,860.1
D,2019-04-09,14,908.9,854.5
D,2019-04-09,15,903.0,849.0
D,2019-04-09,16,891.7,838.8
D,2019-04-09,17,898.1,837.4
D,2019-04-09,18,901.1,868.2
D,2019-04-09,19,921.9,911.6
D,2019-04-09,20,932.5,927.6
D,2019-04-09,21,899.7,901.0
D,2019-04-09,22,832.2,843.4
D,2019-04-09,23,774.7,767.7
D,2019-04-09,24,723.8,700.7
D,2019-04-10,01,704.1,652.0
D,2019-04-10,02,677.1,630.5
D,2019-04-10,03,651.5,621.2
D,2019-04-10,04,639.5,621.5
D,2019-04-10,05,665.3,635.9
D,2019-04-10,06,719.7,693.6
D,2019-04-10,07,842.1,781.1
D,2019-04-10,08,915.9,837.1
D,2019-04-10,09,889.5,849.7
D,2019-04-10,10,874.5,859.4
D,2019-04-10,11,882.3,863.0
D,2019-04-10,12,839.0,865.6
D,2019-04-10,13,837.3,854.7
D,2019-04-10,14,839.8,855.6
D,2019-04-10,15,846.3,844.0
D,2019-04-10,16,829.5,828.9
D,2019-04-10,17,836.9,821.6
D,2019-04-10,18,863.5,840.5
D,2019-04-10,19,906.3,861.1
D,2019-04-10,20,905.1,898.9
D,2019-04-10,21,920.4,904.4
D,2019-04-10,22,889.6,856.2
D,2019-04-10,23,774.5,781.7
D,2019-04-10,24,727.1,714.1
D,2019-04-11,01,805.1,676.5
D,2019-04-11,02,681.2,655.0
D,2019-04-11,03,678.7,646.9
D,2019-04-11,04,666.6,648.8
D,2019-04-11,05,803.5,664.6
D,2019-04-11,06,891.6,725.4
D,2019-04-11,07,1003.1,815.9
D,2019-04-11,08,1051.2,867.4
D,2019-04-11,09,981.1,868.8
D,2019-04-11,10,952.8,860.5
D,2019-04-11,11,916.8,855.3
D,2019-04-11,12,854.8,845.8
D,2019-04-11,13,837.9,828.7
D,2019-04-11,14,832.8,828.0
D,2019-04-11,15,818.0,818.6
D,2019-04-11,16,797.0,831.4
D,2019-04-11,17,879.6,847.4
D,2019-04-11,18,889.3,866.9
D,2019-04-11,19,890.6,883.8
D,2019-04-11,20,882.1,900.3
D,2019-04-11,21,901.0,893.2
D,2019-04-11,22,872.6,840.1
D,2019-04-11,23,769.0,765.3
D,2019-04-11,24,698.1,697.1
D,2019-04-12,01,672.2,655.9
D,2019-04-12,02,649.4,632.0
D,2019-04-12,03,626.5,618.2
D,2019-04-12,04,615.8,619.9
D,2019-04-12,05,627.4,629.6
D,2019-04-12,06,677.2,682.4
D,2019-04-12,07,801.2,770.9
D,2019-04-12,08,867.8,842.2
D,2019-04-12,09,885.2,872.4
D,2019-04-12,10,881.6,889.5
D,2019-04-12,11,943.6,899.5
D,2019-04-12,12,934.8,901.5
D,2019-04-12,13,908.7,886.9
D,2019-04-12,14,909.6,880.6
D,2019-04-12,15,905.9,877.2
D,2019-04-12,16,894.0,868.5
D,2019-04-12,17,884.9,858.4
D,2019-04-12,18,889.6,862.2
D,2019-04-12,19,841.8,864.2
D,2019-04-12,20,833.7,877.6
D,2019-04-12,21,831.6,859.0
D,2019-04-12,22,831.5,814.9
D,2019-04-12,23,751.2,757.4
D,2019-04-12,24,682.7,692.4
D,2019-04-13,01,637.7,643.4
D,2019-04-13,02,610.0,617.8
D,2019-04-13,03,591.4,600.3
D,2019-04-13,04,584.1,590.9
D,2019-04-13,05,593.8,592.6
D,2019-04-13,06,615.3,612.0
D,2019-04-13,07,664.4,650.0
D,2019-04-13,08,726.5,698.3
D,2019-04-13,09,786.8,751.1
D,2019-04-13,10,825.2,792.7
D,2019-04-13,11,833.5,815.6
D,2019-04-13,12,819.5,823.7
D,2019-04-13,13,787.6,807.2
D,2019-04-13,14,773.9,786.4
D,2019-04-13,15,780.1,764.4
D,2019-04-13,16,770.4,747.7
D,2019-04-13,17,774.8,754.3
D,2019-04-13,18,795.8,768.2
D,2019-04-13,19,774.6,779.4
D,2019-04-13,20,816.9,802.3
D,2019-04-13,21,856.2,793.8
D,2019-04-13,22,809.1,758.8
D,2019-04-13,23,723.1,711.7
D,2019-04-13,24,670.2,653.6
D,2019-04-14,01,608.5,609.9
D,2019-04-14,02,583.5,586.6
D,2019-04-14,03,559.7,569.5
D,2019-04-14,04,520.5,561.2
D,2019-04-14,05,523.1,561.2
D,2019-04-14,06,541.6,572.0
D,2019-04-14,07,589.5,591.5
D,2019-04-14,08,633.3,626.8
D,2019-04-14,09,695.6,673.6
D,2019-04-14,10,769.3,705.6
D,2019-04-14,11,799.8,721.1
D,2019-04-14,12,814.1,734.0
D,2019-04-14,13,792.6,732.2
D,2019-04-14,14,772.1,723.1
D,2019-04-14,15,775.6,722.6
D,2019-04-14,16,776.3,744.7
D,2019-04-14,17,780.6,763.2
D,2019-04-14,18,797.7,785.3
D,2019-04-14,19,821.2,794.8
D,2019-04-14,20,871.9,816.1
D,2019-04-14,21,890.2,800.8
D,2019-04-14,22,817.3,749.9
D,2019-04-14,23,693.5,694.4
D,2019-04-14,24,626.9,642.1
D,2019-04-15,01,596.1,607.6
D,2019-04-15,02,578.6,586.3
D,2019-04-15,03,586.8,573.7
D,2019-04-15,04,597.3,567.2
D,2019-04-15,05,570.4,584.2
D,2019-04-15,06,623.9,634.0
D,2019-04-15,07,767.1,712.6
D,2019-04-15,08,861.5,731.6
D,2019-04-15,09,907.4,784.2
D,2019-04-15,10,928.0,822.2
D,2019-04-15,11,917.0,859.5
D,2019-04-15,12,939.4,874.8
D,2019-04-15,13,891.8,850.6
D,2019-04-15,14,884.3,852.4
D,2019-04-15,15,869.0,861.3
D,2019-04-15,16,859.1,849.8
D,2019-04-15,17,845.6,831.8
D,2019-04-15,18,854.0,835.7
D,2019-04-15,19,849.4,840.9
D,2019-04-15,20,912.8,853.8
D,2019-04-15,21,932.8,853.7
D,2019-04-15,22,842.4,804.6
D,2019-04-15,23,714.7,744.2
D,2019-04-15,24,635.4,684.1
D,2019-04-16,01,660.1,638.8
D,2019-04-16,02,629.7,612.1
D,2019-04-16,03,609.6,601.3
D,2019-04-16,04,609.9,602.1
D,2019-04-16,05,634.2,615.7
D,2019-04-16,06,694.6,667.6
D,2019-04-16,07,810.7,741.3
D,2019-04-16,08,876.1,800.8
D,2019-04-16,09,866.0,822.9
D,2019-04-16,10,848.4,830.2
D,2019-04-16,11,837.2,830.3
D,2019-04-16,12,831.6,826.0
D,2019-04-16,13,759.1,817.8
D,2019-04-16,14,767.6,816.9
D,2019-04-16,15,750.6,803.5
D,2019-04-16,16,742.0,795.5
D,2019-04-16,17,750.3,802.6
D,2019-04-16,18,792.3,819.4
D,2019-04-16,19,826.7,832.5
D,2019-04-16,20,860.0,857.7
D,2019-04-16,21,922.2,865.4
D,2019-04-16,22,836.5,810.7
D,2019-04-16,23,770.0,741.6
D,2019-04-16,24,700.1,676.3
D,2019-04-17,01,630.5,630.6
D,2019-04-17,02,610.1,605.3
D,2019-04-17,03,600.8,593.5
D,2019-04-17,04,598.7,592.2
D,2019-04-17,05,619.6,608.7
D,2019-04-17,06,673.3,659.6
D,2019-04-17,07,798.9,729.0
D,2019-04-17,08,881.2,784.4
D,2019-04-17,09,850.4,803.1
D,2019-04-17,10,854.1,809.9
D,2019-04-17,11,845.4,812.6
D,2019-04-17,12,833.8,812.6
D,2019-04-17,13,757.8,802.1
D,2019-04-17,14,769.8,801.3
D,2019-04-17,15,747.2,792.5
D,2019-04-17,16,770.9,789.5
D,2019-04-17,17,759.5,794.3
D,2019-04-17,18,813.3,802.2
D,2019-04-17,19,805.5,816.0
D,2019-04-17,20,831.8,840.1
D,2019-04-17,21,878.9,847.7
D,2019-04-17,22,877.0,801.7
D,2019-04-17,23,749.8,732.8
D,2019-04-17,24,700.2,672.2
D,2019-04-18,01,651.2,626.9
D,2019-04-18,02,633.6,605.9
D,2019-04-18,03,621.7,595.1
D,2019-04-18,04,622.8,594.8
D,2019-04-18,05,642.9,612.5
D,2019-04-18,06,701.3,657.5
D,2019-04-18,07,803.7,730.1
D,2019-04-18,08,877.7,803.8
D,2019-04-18,09,891.3,846.5
D,2019-04-18,10,912.3,870.7
D,2019-04-18,11,923.3,890.8
D,2019-04-18,12,936.7,901.4
D,2019-04-18,13,905.7,895.4
D,2019-04-18,14,891.6,898.5
D,2019-04-18,15,883.0,889.4
D,2019-04-18,16,871.7,892.6
D,2019-04-18,17,859.9,889.8
D,2019-04-18,18,890.9,894.1
D,2019-04-18,19,913.4,902.2
D,2019-04-18,20,900.9,894.7
D,2019-04-18,21,922.1,878.5
D,2019-04-18,22,855.8,825.7
D,2019-04-18,23,737.8,759.0
D,2019-04-18,24,695.4,691.1
D,2019-04-19,01,591.2,642.1
D,2019-04-19,02,561.4,615.4
D,2019-04-19,03,542.4,598.3
D,2019-04-19,04,543.7,591.5
D,2019-04-19,05,544.2,604.4
D,2019-04-19,06,590.4,641.3
D,2019-04-19,07,686.9,702.0
D,2019-04-19,08,806.6,763.9
D,2019-04-19,09,846.8,806.0
D,2019-04-19,10,897.2,835.2
D,2019-04-19,11,919.9,854.1
D,2019-04-19,12,937.7,865.7
D,2019-04-19,13,953.8,858.2
D,2019-04-19,14,942.1,854.2
D,2019-04-19,15,887.0,855.3
D,2019-04-19,16,861.2,844.5
D,2019-04-19,17,842.9,837.0
D,2019-04-19,18,841.2,834.6
D,2019-04-19,19,824.4,836.1
D,2019-04-19,20,831.0,844.8
D,2019-04-19,21,826.4,831.1
D,2019-04-19,22,786.4,791.3
D,2019-04-19,23,730.2,733.9
D,2019-04-19,24,692.6,683.7
D,2019-04-20,01,625.2,634.1
D,2019-04-20,02,594.7,606.6
D,2019-04-20,03,541.6,590.3
D,2019-04-20,04,540.9,579.4
D,2019-04-20,05,548.0,581.0
D,2019-04-20,06,565.2,594.5
D,2019-04-20,07,576.5,625.2
D,2019-04-20,08,670.0,673.3
D,2019-04-20,09,740.8,732.4
D,2019-04-20,10,791.1,782.1
D,2019-04-20,11,781.0,815.7
D,2019-04-20,12,781.5,834.7
D,2019-04-20,13,767.8,833.1
D,2019-04-20,14,732.4,830.7
D,2019-04-20,15,767.3,821.4
D,2019-04-20,16,753.0,804.5
D,2019-04-20,17,755.5,813.6
D,2019-04-20,18,757.8,821.4
D,2019-04-20,19,774.2,819.2
D,2019-04-20,20,792.3,823.9
D,2019-04-20,21,787.8,810.3
D,2019-04-20,22,756.3,769.1
D,2019-04-20,23,690.3,717.6
D,2019-04-20,24,669.2,657.1
D,2019-04-21,01,615.9,619.2
D,2019-04-21,02,606.0,589.2
D,2019-04-21,03,599.9,567.7
D,2019-04-21,04,590.9,555.8
D,2019-04-21,05,559.3,554.6
D,2019-04-21,06,578.9,564.6
D,2019-04-21,07,578.1,587.1
D,2019-04-21,08,661.7,634.4
D,2019-04-21,09,729.7,692.5
D,2019-04-21,10,779.1,743.8
D,2019-04-21,11,789.2,775.6
D,2019-04-21,12,774.7,784.0
D,2019-04-21,13,760.1,778.9
D,2019-04-21,14,690.8,756.2
D,2019-04-21,15,680.5,718.2
D,2019-04-21,16,672.2,707.7
D,2019-04-21,17,675.4,704.0
D,2019-04-21,18,712.9,712.3
D,2019-04-21,19,736.8,728.6
D,2019-04-21,20,772.1,761.3
D,2019-04-21,21,832.3,784.2
D,2019-04-21,22,770.6,742.7
D,2019-04-21,23,723.5,683.2
D,2019-04-21,24,590.8,632.4
D,2019-04-22,01,540.5,594.9
D,2019-04-22,02,520.4,568.3
D,2019-04-22,03,505.0,557.9
D,2019-04-22,04,507.7,554.0
D,2019-04-22,05,524.7,571.3
D,2019-04-22,06,574.5,620.8
D,2019-04-22,07,764.2,708.7
D,2019-04-22,08,833.2,782.2
D,2019-04-22,09,861.1,811.9
D,2019-04-22,10,897.7,832.7
D,2019-04-22,11,912.1,858.2
D,2019-04-22,12,903.5,872.5
D,2019-04-22,13,889.3,871.2
D,2019-04-22,14,853.1,868.5
D,2019-04-22,15,844.7,860.3
D,2019-04-22,16,836.2,865.6
D,2019-04-22,17,835.0,876.7
D,2019-04-22,18,857.0,890.5
D,2019-04-22,19,900.5,892.0
D,2019-04-22,20,931.3,895.6
D,2019-04-22,21,928.8,873.3
D,2019-04-22,22,859.5,811.8
D,2019-04-22,23,708.3,729.9
D,2019-04-22,24,653.7,674.4
D,2019-04-23,01,558.9,628.3
D,2019-04-23,02,547.6,601.5
D,2019-04-23,03,523.9,586.9
D,2019-04-23,04,517.1,585.2
D,2019-04-23,05,543.7,599.6
D,2019-04-23,06,578.5,652.2
D,2019-04-23,07,771.0,737.0
D,2019-04-23,08,839.8,804.4
D,2019-04-23,09,876.1,830.2
D,2019-04-23,10,882.1,847.9
D,2019-04-23,11,894.0,858.1
D,2019-04-23,12,905.0,863.6
D,2019-04-23,13,881.9,855.7
D,2019-04-23,14,864.4,844.9
D,2019-04-23,15,857.0,833.1
D,2019-04-23,16,843.2,826.8
D,2019-04-23,17,845.4,824.9
D,2019-04-23,18,859.2,830.9
D,2019-04-23,19,883.5,848.8
D,2019-04-23,20,912.6,863.6
D,2019-04-23,21,911.5,861.0
D,2019-04-23,22,825.9,809.5
D,2019-04-23,23,711.7,731.7
D,2019-04-23,24,642.7,670.7
D,2019-04-24,01,616.2,622.0
D,2019-04-24,02,602.4,595.5
D,2019-04-24,03,610.2,584.8
D,2019-04-24,04,606.8,582.0
D,2019-04-24,05,626.6,594.7
D,2019-04-24,06,656.6,643.5
D,2019-04-24,07,800.0,725.8
D,2019-04-24,08,888.9,785.5
D,2019-04-24,09,903.9,808.4
D,2019-04-24,10,895.0,819.9
D,2019-04-24,11,872.8,828.6
D,2019-04-24,12,880.3,830.0
D,2019-04-24,13,824.8,821.9
D,2019-04-24,14,819.8,816.8
D,2019-04-24,15,814.5,812.5
D,2019-04-24,16,805.2,808.7
D,2019-04-24,17,831.3,812.9
D,2019-04-24,18,835.5,818.8
D,2019-04-24,19,866.9,824.7
D,2019-04-24,20,872.1,837.8
D,2019-04-24,21,903.7,849.9
D,2019-04-24,22,873.3,802.0
D,2019-04-24,23,698.2,725.0
D,2019-04-24,24,616.3,660.3
D,2019-04-25,01,647.7,608.2
D,2019-04-25,02,592.5,585.1
D,2019-04-25,03,621.1,573.2
D,2019-04-25,04,603.6,573.0
D,2019-04-25,05,615.6,591.3
D,2019-04-25,06,627.3,641.0
D,2019-04-25,07,732.1,724.1
D,2019-04-25,08,819.2,791.6
D,2019-04-25,09,801.8,803.9
D,2019-04-25,10,837.4,810.0
D,2019-04-25,11,844.5,816.4
D,2019-04-25,12,825.5,818.2
D,2019-04-25,13,805.6,814.7
D,2019-04-25,14,805.1,812.9
D,2019-04-25,15,804.9,806.6
D,2019-04-25,16,795.4,804.3
D,2019-04-25,17,781.8,811.5
D,2019-04-25,18,796.0,816.1
D,2019-04-25,19,813.6,826.8
D,2019-04-25,20,863.4,845.0
D,2019-04-25,21,906.9,846.4
D,2019-04-25,22,863.9,796.7
D,2019-04-25,23,731.3,724.3
D,2019-04-25,24,645.0,660.5
D,2019-04-26,01,608.8,615.2
D,2019-04-26,02,591.9,588.6
D,2019-04-26,03,571.4,575.3
D,2019-04-26,04,574.0,572.6
D,2019-04-26,05,590.5,588.2
D,2019-04-26,06,618.2,635.8
D,2019-04-26,07,734.4,721.3
D,2019-04-26,08,827.9,793.9
D,2019-04-26,09,894.5,830.2
D,2019-04-26,10,929.4,848.5
D,2019-04-26,11,968.0,869.2
D,2019-04-26,12,981.3,874.3
D,2019-04-26,13,947.0,869.0
D,2019-04-26,14,917.7,870.6
D,2019-04-26,15,922.5,866.2
D,2019-04-26,16,952.1,859.0
D,2019-04-26,17,912.4,855.7
D,2019-04-26,18,901.8,855.6
D,2019-04-26,19,902.6,857.8
D,2019-04-26,20,888.3,861.0
D,2019-04-26,21,887.8,840.8
D,2019-04-26,22,773.8,801.4
D,2019-04-26,23,709.3,740.1
D,2019-04-26,24,638.1,685.8
D,2019-04-27,01,629.4,635.7
D,2019-04-27,02,598.0,606.8
D,2019-04-27,03,577.1,593.1
D,2019-04-27,04,568.2,581.3
D,2019-04-27,05,576.7,582.1
D,2019-04-27,06,588.3,601.0
D,2019-04-27,07,624.8,634.5
D,2019-04-27,08,688.9,685.0
D,2019-04-27,09,791.8,731.2
D,2019-04-27,10,833.9,759.1
D,2019-04-27,11,856.6,773.8
D,2019-04-27,12,835.4,783.3
D,2019-04-27,13,814.3,775.4
D,2019-04-27,14,791.5,766.8
D,2019-04-27,15,770.0,760.2
D,2019-04-27,16,751.7,743.9
D,2019-04-27,17,768.3,746.0
D,2019-04-27,18,788.2,759.5
D,2019-04-27,19,793.2,763.3
D,2019-04-27,20,825.1,788.8
D,2019-04-27,21,843.0,804.4
D,2019-04-27,22,803.2,771.6
D,2019-04-27,23,772.8,724.8
D,2019-04-27,24,725.4,672.5
D,2019-04-28,01,608.3,625.7
D,2019-04-28,02,613.8,603.0
D,2019-04-28,03,570.1,586.6
D,2019-04-28,04,564.9,576.1
D,2019-04-28,05,571.6,577.3
D,2019-04-28,06,580.8,586.1
D,2019-04-28,07,587.0,603.0
D,2019-04-28,08,604.0,637.5
D,2019-04-28,09,713.9,678.2
D,2019-04-28,10,752.1,716.7
D,2019-04-28,11,768.9,756.6
D,2019-04-28,12,766.9,770.2
D,2019-04-28,13,793.2,790.5
D,2019-04-28,14,800.1,798.2
D,2019-04-28,15,763.0,794.9
D,2019-04-28,16,743.8,792.2
D,2019-04-28,17,749.7,804.6
D,2019-04-28,18,784.6,826.0
D,2019-04-28,19,768.7,832.6
D,2019-04-28,20,821.8,842.1
D,2019-04-28,21,902.2,834.7
D,2019-04-28,22,804.7,780.5
D,2019-04-28,23,735.8,715.8
D,2019-04-28,24,672.6,663.0
D,2019-04-29,01,656.0,621.0
D,2019-04-29,02,643.4,599.8
D,2019-04-29,03,622.9,591.2
D,2019-04-29,04,621.7,593.8
D,2019-04-29,05,644.0,616.9
D,2019-04-29,06,697.6,670.9
D,2019-04-29,07,833.1,766.4
D,2019-04-29,08,910.5,814.5
D,2019-04-29,09,892.8,829.1
D,2019-04-29,10,838.3,834.3
D,2019-04-29,11,828.7,834.2
D,2019-04-29,12,816.8,836.6
D,2019-04-29,13,828.8,826.2
D,2019-04-29,14,827.9,824.7
D,2019-04-29,15,852.5,812.9
D,2019-04-29,16,836.8,807.0
D,2019-04-29,17,824.5,814.2
D,2019-04-29,18,853.1,829.0
D,2019-04-29,19,942.6,841.5
D,2019-04-29,20,954.8,868.3
D,2019-04-29,21,961.3,860.4
D,2019-04-29,22,878.3,809.5
D,2019-04-29,23,754.4,726.8
D,2019-04-29,24,666.7,665.0
D,2019-04-30,01,605.5,624.5
D,2019-04-30,02,574.3,604.4
D,2019-04-30,03,586.1,595.5
D,2019-04-30,04,589.5,587.7
D,2019-04-30,05,610.1,603.4
D,2019-04-30,06,610.4,653.9
D,2019-04-30,07,772.7,752.8
D,2019-04-30,08,863.3,818.6
D,2019-04-30,09,874.4,849.2
D,2019-04-30,10,921.1,870.2
D,2019-04-30,11,968.6,880.7
D,2019-04-30,12,951.2,882.5
D,2019-04-30,13,915.6,871.5
D,2019-04-30,14,900.2,868.1
D,2019-04-30,15,875.8,860.7
D,2019-04-30,16,866.4,852.1
D,2019-04-30,17,858.5,856.5
D,2019-04-30,18,884.4,868.4
D,2019-04-30,19,908.8,875.1
D,2019-04-30,20,921.5,883.5
D,2019-04-30,21,913.2,878.0
D,2019-04-30,22,832.2,824.4
D,2019-04-30,23,769.3,755.1
D,2019-04-30,24,693.7,689.2
T,720 lines
