C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190801_20190831.csv
C,Time period: 2019-08-01 to 2019-08-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:33:13 EST
H,,,Day Ahead,Real Time
D,2019-08-03,18,1426.2,1379.8
D,2019-08-03,19,1388.0,1319.0
D,2019-08-03,20,1333.0,1260.9
D,2019-08-03,21,1294.3,1244.2
D,2019-08-03,22,1225.5,1202.3
D,2019-08-03,23,1118.6,1133.0
D,2019-08-03,24,1025.2,1049.5
D,2019-08-04,01,981.1,982.8
D,2019-08-04,02,937.9,930.9
D,2019-08-04,03,883.1,900.2
D,2019-08-04,04,860.3,877.5
D,2019-08-04,05,849.3,864.2
D,2019-08-04,06,820.5,856.5
D,2019-08-04,07,824.1,870.5
D,2019-08-04,08,894.3,936.5
D,2019-08-04,09,995.3,1027.7
D,2019-08-04,10,1075.4,1105.4
D,2019-08-04,11,1134.9,1179.3
D,2019-08-04,12,1183.3,1253.9
D,2019-08-04,13,1234.1,1313.7
D,2019-08-04,14,1253.1,1359.9
D,2019-08-04,15,1293.3,1387.2
D,2019-08-04,16,1288.9,1409.1
D,2019-08-04,17,1287.9,1415.3
D,2019-08-04,18,1312.6,1387.7
D,2019-08-04,19,1282.7,1354.1
D,2019-08-04,20,1258.9,1302.7
D,2019-08-04,21,1252.4,1279.2
D,2019-08-04,22,1176.7,1220.9
D,2019-08-04,23,1083.3,1123.8
D,2019-08-04,24,973.9,1021.8
D,2019-08-05,01,855.2,931.8
D,2019-08-05,02,796.1,870.9
D,2019-08-05,03,749.2,823.0
D,2019-08-05,04,733.1,787.0
D,2019-08-05,05,733.2,782.9
D,2019-08-05,06,759.6,803.8
D,2019-08-05,07,819.2,854.6
D,2019-08-05,08,930.6,941.2
D,2019-08-05,09,1028.7,1012.0
D,2019-08-05,10,1068.9,1075.4
D,2019-08-05,11,1122.2,1130.9
D,2019-08-05,12,1182.4,1181.4
D,2019-08-05,13,1198.6,1224.9
D,2019-08-05,14,1236.9,1268.8
D,2019-08-05,15,1286.9,1307.3
D,2019-08-05,16,1329.5,1338.2
D,2019-08-05,17,1339.9,1353.4
D,2019-08-05,18,1349.4,1345.3
D,2019-08-05,19,1319.7,1316.4
D,2019-08-05,20,1282.6,1255.8
D,2019-08-05,21,1222.4,1221.2
D,2019-08-05,22,1165.7,1152.1
D,2019-08-05,23,1020.4,1044.4
D,2019-08-05,24,923.8,945.5
D,2019-08-06,01,901.1,868.4
D,2019-08-06,02,849.3,815.7
D,2019-08-06,03,826.3,786.0
D,2019-08-06,04,788.3,775.3
D,2019-08-06,05,780.2,780.8
D,2019-08-06,06,837.7,822.3
D,2019-08-06,07,883.9,887.2
D,2019-08-06,08,980.4,976.5
D,2019-08-06,09,1066.6,1056.6
D,2019-08-06,10,1113.3,1134.2
D,2019-08-06,11,1181.7,1181.0
D,2019-08-06,12,1232.4,1224.2
D,2019-08-06,13,1273.3,1228.8
D,2019-08-06,14,1351.8,1231.7
D,2019-08-06,15,1395.7,1243.9
D,2019-08-06,16,1464.7,1248.2
D,2019-08-06,17,1459.5,1236.7
D,2019-08-06,18,1463.5,1235.4
D,2019-08-06,19,1415.1,1229.0
D,2019-08-06,20,1393.9,1207.3
D,2019-08-06,21,1352.8,1199.1
D,2019-08-06,22,1287.1,1145.1
D,2019-08-06,23,1107.9,1049.8
D,2019-08-06,24,1003.8,949.9
D,2019-08-07,01,939.2,876.5
D,2019-08-07,02,888.0,830.8
D,2019-08-07,03,849.7,803.1
D,2019-08-07,04,833.3,790.1
D,2019-08-07,05,819.3,795.5
D,2019-08-07,06,851.8,831.6
D,2019-08-07,07,965.1,902.7
D,2019-08-07,08,1086.2,1003.6
D,2019-08-07,09,1147.3,1082.3
D,2019-08-07,10,1207.9,1164.4
D,2019-08-07,11,1308.6,1235.5
D,2019-08-07,12,1370.8,1298.9
D,2019-08-07,13,1421.9,1345.9
D,2019-08-07,14,1463.9,1370.7
D,2019-08-07,15,1524.8,1406.4
D,2019-08-07,16,1525.4,1438.7
D,2019-08-07,17,1526.6,1450.6
D,2019-08-07,18,1529.3,1423.7
D,2019-08-07,19,1474.9,1388.2
D,2019-08-07,20,1410.5,1353.1
D,2019-08-07,21,1407.5,1336.4
D,2019-08-07,22,1328.3,1275.5
D,2019-08-07,23,1271.3,1185.2
D,2019-08-07,24,1155.0,1088.5
D,2019-08-08,01,979.1,990.8
D,2019-08-08,02,926.0,921.3
D,2019-08-08,03,875.3,883.7
D,2019-08-08,04,867.9,862.9
D,2019-08-08,05,878.4,865.5
D,2019-08-08,06,908.9,896.9
D,2019-08-08,07,987.6,963.1
D,2019-08-08,08,1099.8,1064.2
D,2019-08-08,09,1187.5,1126.3
D,2019-08-08,10,1226.6,1171.4
D,2019-08-08,11,1306.0,1222.9
D,2019-08-08,12,1374.4,1274.3
D,2019-08-08,13,1407.8,1336.4
D,2019-08-08,14,1434.3,1399.5
D,2019-08-08,15,1473.8,1444.1
D,2019-08-08,16,1532.0,1478.4
D,2019-08-08,17,1529.4,1495.4
D,2019-08-08,18,1525.5,1483.6
D,2019-08-08,19,1453.7,1440.1
D,2019-08-08,20,1383.9,1378.6
D,2019-08-08,21,1334.3,1344.2
D,2019-08-08,22,1311.4,1273.7
D,2019-08-08,23,1159.7,1155.1
D,2019-08-08,24,1016.4,1030.7
D,2019-08-09,01,956.7,938.3
D,2019-08-09,02,895.3,874.6
D,2019-08-09,03,859.9,834.8
D,2019-08-09,04,833.0,810.6
D,2019-08-09,05,828.7,806.6
D,2019-08-09,06,853.6,835.2
D,2019-08-09,07,919.6,891.6
D,2019-08-09,08,1013.7,987.3
D,2019-08-09,09,1101.0,1072.7
D,2019-08-09,10,1166.9,1140.0
D,2019-08-09,11,1226.2,1195.9
D,2019-08-09,12,1280.9,1239.1
D,2019-08-09,13,1343.1,1275.8
D,2019-08-09,14,1379.4,1315.6
D,2019-08-09,15,1457.5,1337.6
D,2019-08-09,16,1415.5,1358.4
D,2019-08-09,17,1416.4,1364.7
D,2019-08-09,18,1385.5,1336.7
D,2019-08-09,19,1343.3,1294.4
D,2019-08-09,20,1272.2,1230.7
D,2019-08-09,21,1215.4,1207.0
D,2019-08-09,22,1154.6,1144.1
D,2019-08-09,23,1059.2,1053.6
D,2019-08-09,24,922.2,954.8
D,2019-08-10,01,853.2,876.6
D,2019-08-10,02,806.4,815.8
D,2019-08-10,03,768.1,777.4
D,2019-08-10,04,742.0,751.1
D,2019-08-10,05,739.6,736.9
D,2019-08-10,06,731.6,735.8
D,2019-08-10,07,759.7,757.7
D,2019-08-10,08,810.6,816.1
D,2019-08-10,09,900.9,883.7
D,2019-08-10,10,968.8,944.4
D,2019-08-10,11,1016.2,984.8
D,2019-08-10,12,1058.4,1019.2
D,2019-08-10,13,1086.1,1041.6
D,2019-08-10,14,1111.1,1069.4
D,2019-08-10,15,1121.0,1086.0
D,2019-08-10,16,1120.0,1093.1
D,2019-08-10,17,1129.2,1110.4
D,2019-08-10,18,1131.6,1107.0
D,2019-08-10,19,1098.6,1059.3
D,2019-08-10,20,1037.9,1023.3
D,2019-08-10,21,1015.9,1013.5
D,2019-08-10,22,989.6,961.5
D,2019-08-10,23,935.8,895.4
D,2019-08-10,24,846.8,818.3
D,2019-08-11,01,733.7,743.6
D,2019-08-11,02,686.1,714.5
D,2019-08-11,03,651.7,682.3
D,2019-08-11,04,654.7,662.8
D,2019-08-11,05,640.3,653.0
D,2019-08-11,06,641.7,650.6
D,2019-08-11,07,659.8,660.7
D,2019-08-11,08,716.8,709.0
D,2019-08-11,09,789.6,772.1
D,2019-08-11,10,864.8,836.0
D,2019-08-11,11,914.4,879.8
D,2019-08-11,12,958.5,908.8
D,2019-08-11,13,990.3,941.6
D,2019-08-11,14,1015.1,965.8
D,2019-08-11,15,1023.6,985.0
D,2019-08-11,16,1084.9,1008.7
D,2019-08-11,17,1107.6,1039.4
D,2019-08-11,18,1118.5,1054.9
D,2019-08-11,19,1087.8,1034.4
D,2019-08-11,20,1086.0,1013.4
D,2019-08-11,21,1085.9,1014.8
D,2019-08-11,22,1029.0,973.4
D,2019-08-11,23,942.2,900.7
D,2019-08-11,24,857.9,824.6
D,2019-08-12,01,737.1,764.5
D,2019-08-12,02,710.3,727.9
D,2019-08-12,03,674.6,704.0
D,2019-08-12,04,659.0,687.1
D,2019-08-12,05,667.8,692.0
D,2019-08-12,06,698.3,715.5
D,2019-08-12,07,785.9,751.5
D,2019-08-12,08,871.1,823.3
D,2019-08-12,09,946.7,892.2
D,2019-08-12,10,1026.9,960.2
D,2019-08-12,11,1101.0,1014.1
D,2019-08-12,12,1155.4,1067.4
D,2019-08-12,13,1184.3,1115.2
D,2019-08-12,14,1257.4,1163.3
D,2019-08-12,15,1300.1,1200.1
D,2019-08-12,16,1365.9,1245.9
D,2019-08-12,17,1379.6,1277.7
D,2019-08-12,18,1370.9,1288.0
D,2019-08-12,19,1344.6,1258.5
D,2019-08-12,20,1304.8,1215.4
D,2019-08-12,21,1278.4,1196.5
D,2019-08-12,22,1196.6,1133.1
D,2019-08-12,23,1076.1,1040.6
D,2019-08-12,24,962.8,948.7
D,2019-08-13,01,891.1,875.2
D,2019-08-13,02,848.7,845.1
D,2019-08-13,03,805.6,821.4
D,2019-08-13,04,792.8,810.7
D,2019-08-13,05,799.6,815.6
D,2019-08-13,06,841.5,854.4
D,2019-08-13,07,939.1,927.9
D,2019-08-13,08,1038.9,1031.7
D,2019-08-13,09,1102.4,1097.1
D,2019-08-13,10,1174.1,1146.7
D,2019-08-13,11,1254.3,1171.2
D,2019-08-13,12,1260.5,1177.0
D,2019-08-13,13,1269.6,1171.2
D,2019-08-13,14,1267.7,1173.9
D,2019-08-13,15,1284.3,1164.4
D,2019-08-13,16,1286.4,1159.2
D,2019-08-13,17,1224.3,1158.1
D,2019-08-13,18,1236.3,1154.8
D,2019-08-13,19,1210.7,1144.4
D,2019-08-13,20,1213.5,1121.3
D,2019-08-13,21,1216.4,1117.0
D,2019-08-13,22,1165.5,1064.0
D,2019-08-13,23,1064.2,987.3
D,2019-08-13,24,928.8,903.3
D,2019-08-14,01,926.3,843.5
D,2019-08-14,02,894.3,805.8
D,2019-08-14,03,862.9,782.8
D,2019-08-14,04,847.1,770.3
D,2019-08-14,05,826.6,778.1
D,2019-08-14,06,861.4,821.2
D,2019-08-14,07,940.7,890.0
D,2019-08-14,08,1059.2,970.8
D,2019-08-14,09,1120.5,1017.2
D,2019-08-14,10,1117.7,1071.1
D,2019-08-14,11,1159.8,1127.6
D,2019-08-14,12,1206.7,1182.6
D,2019-08-14,13,1202.4,1232.7
D,2019-08-14,14,1219.7,1280.3
D,2019-08-14,15,1239.4,1314.8
D,2019-08-14,16,1264.6,1332.1
D,2019-08-14,17,1305.2,1329.7
D,2019-08-14,18,1281.3,1294.2
D,2019-08-14,19,1259.0,1239.3
D,2019-08-14,20,1194.3,1189.3
D,2019-08-14,21,1205.0,1168.5
D,2019-08-14,22,1117.6,1101.3
D,2019-08-14,23,1002.6,1009.6
D,2019-08-14,24,873.1,921.1
D,2019-08-15,01,784.0,844.4
D,2019-08-15,02,757.8,804.0
D,2019-08-15,03,729.3,776.2
D,2019-08-15,04,713.6,759.3
D,2019-08-15,05,711.8,756.0
D,2019-08-15,06,753.1,786.6
D,2019-08-15,07,794.7,843.1
D,2019-08-15,08,883.0,927.8
D,2019-08-15,09,964.2,986.3
D,2019-08-15,10,1017.2,1040.4
D,2019-08-15,11,1078.2,1096.5
D,2019-08-15,12,1124.7,1146.2
D,2019-08-15,13,1142.2,1194.3
D,2019-08-15,14,1172.0,1251.7
D,2019-08-15,15,1215.9,1300.7
D,2019-08-15,16,1220.6,1329.2
D,2019-08-15,17,1237.6,1342.0
D,2019-08-15,18,1239.0,1327.4
D,2019-08-15,19,1219.8,1284.6
D,2019-08-15,20,1164.2,1224.6
D,2019-08-15,21,1115.9,1195.9
D,2019-08-15,22,1076.0,1134.7
D,2019-08-15,23,967.2,1036.8
D,2019-08-15,24,850.5,937.7
D,2019-08-16,01,859.8,853.7
D,2019-08-16,02,792.8,810.4
D,2019-08-16,03,762.5,776.3
D,2019-08-16,04,747.4,757.5
D,2019-08-16,05,720.4,756.6
D,2019-08-16,06,766.9,789.2
D,2019-08-16,07,834.9,839.5
D,2019-08-16,08,902.9,928.5
D,2019-08-16,09,962.2,1005.3
D,2019-08-16,10,1012.7,1055.4
D,2019-08-16,11,1065.3,1115.5
D,2019-08-16,12,1101.6,1169.4
D,2019-08-16,13,1115.7,1215.8
D,2019-08-16,14,1146.6,1266.7
D,2019-08-16,15,1180.9,1310.5
D,2019-08-16,16,1233.9,1334.6
D,2019-08-16,17,1225.9,1337.6
D,2019-08-16,18,1225.6,1304.3
D,2019-08-16,19,1203.9,1235.6
D,2019-08-16,20,1165.8,1178.8
D,2019-08-16,21,1158.4,1151.8
D,2019-08-16,22,1058.9,1096.7
D,2019-08-16,23,982.8,1020.9
D,2019-08-16,24,892.5,943.5
D,2019-08-17,01,874.9,876.6
D,2019-08-17,02,833.8,844.9
D,2019-08-17,03,789.1,815.7
D,2019-08-17,04,769.5,798.1
D,2019-08-17,05,733.7,792.2
D,2019-08-17,06,739.8,804.4
D,2019-08-17,07,771.2,834.2
D,2019-08-17,08,825.8,886.4
D,2019-08-17,09,894.9,952.1
D,2019-08-17,10,987.5,1017.4
D,2019-08-17,11,1039.7,1083.3
D,2019-08-17,12,1077.8,1138.7
D,2019-08-17,13,1107.0,1170.0
D,2019-08-17,14,1119.5,1194.0
D,2019-08-17,15,1131.1,1179.6
D,2019-08-17,16,1188.5,1174.1
D,2019-08-17,17,1193.3,1196.5
D,2019-08-17,18,1228.8,1201.2
D,2019-08-17,19,1234.1,1182.1
D,2019-08-17,20,1170.2,1169.7
D,2019-08-17,21,1176.3,1164.0
D,2019-08-17,22,1113.0,1117.9
D,2019-08-17,23,1057.0,1059.3
D,2019-08-17,24,960.2,982.4
D,2019-08-18,01,911.3,923.7
D,2019-08-18,02,873.3,877.5
D,2019-08-18,03,808.8,847.2
D,2019-08-18,04,798.7,824.4
D,2019-08-18,05,775.6,820.8
D,2019-08-18,06,797.8,820.5
D,2019-08-18,07,825.5,830.0
D,2019-08-18,08,888.9,877.6
D,2019-08-18,09,1002.2,959.2
D,2019-08-18,10,1038.9,1048.6
D,2019-08-18,11,1101.2,1149.9
D,2019-08-18,12,1125.4,1248.4
D,2019-08-18,13,1181.7,1324.4
D,2019-08-18,14,1211.1,1361.2
D,2019-08-18,15,1249.4,1390.1
D,2019-08-18,16,1290.2,1415.0
D,2019-08-18,17,1343.8,1443.6
D,2019-08-18,18,1392.5,1449.3
D,2019-08-18,19,1369.1,1417.0
D,2019-08-18,20,1325.3,1372.8
D,2019-08-18,21,1345.0,1367.6
D,2019-08-18,22,1234.0,1303.5
D,2019-08-18,23,1127.5,1205.5
D,2019-08-18,24,1033.1,1105.2
D,2019-08-19,01,970.7,1026.2
D,2019-08-19,02,932.8,986.2
D,2019-08-19,03,876.4,954.1
D,2019-08-19,04,853.0,938.5
D,2019-08-19,05,854.3,941.8
D,2019-08-19,06,899.4,979.8
D,2019-08-19,07,978.0,1044.1
D,2019-08-19,08,1094.4,1138.1
D,2019-08-19,09,1140.2,1232.0
D,2019-08-19,10,1244.3,1333.5
D,2019-08-19,11,1327.4,1435.6
D,2019-08-19,12,1464.1,1533.5
D,2019-08-19,13,1530.4,1590.8
D,2019-08-19,14,1608.9,1647.6
D,2019-08-19,15,1639.9,1676.4
D,2019-08-19,16,1648.9,1708.1
D,2019-08-19,17,1652.9,1663.2
D,2019-08-19,18,1640.0,1564.1
D,2019-08-19,19,1594.6,1458.3
D,2019-08-19,20,1536.8,1375.0
D,2019-08-19,21,1515.2,1341.3
D,2019-08-19,22,1420.2,1263.1
D,2019-08-19,23,1257.5,1156.6
D,2019-08-19,24,1131.4,1052.3
D,2019-08-20,01,1054.1,970.4
D,2019-08-20,02,1005.1,922.6
D,2019-08-20,03,928.8,886.2
D,2019-08-20,04,897.6,865.9
D,2019-08-20,05,876.8,862.1
D,2019-08-20,06,920.7,893.2
D,2019-08-20,07,1020.3,956.4
D,2019-08-20,08,1121.7,1055.7
D,2019-08-20,09,1185.7,1141.2
D,2019-08-20,10,1238.6,1208.5
D,2019-08-20,11,1348.8,1266.8
D,2019-08-20,12,1424.2,1321.9
D,2019-08-20,13,1463.3,1369.7
D,2019-08-20,14,1536.1,1427.8
D,2019-08-20,15,1585.1,1470.7
D,2019-08-20,16,1553.9,1495.6
D,2019-08-20,17,1563.9,1508.3
D,2019-08-20,18,1535.3,1499.8
D,2019-08-20,19,1505.9,1452.2
D,2019-08-20,20,1457.2,1378.8
D,2019-08-20,21,1422.6,1324.2
D,2019-08-20,22,1307.6,1231.7
D,2019-08-20,23,1155.9,1120.4
D,2019-08-20,24,1040.1,1010.9
D,2019-08-21,01,946.7,924.0
D,2019-08-21,02,929.6,876.6
D,2019-08-21,03,866.0,842.2
D,2019-08-21,04,844.0,824.3
D,2019-08-21,05,850.1,826.3
D,2019-08-21,06,896.1,863.0
D,2019-08-21,07,999.5,931.9
D,2019-08-21,08,1090.6,1031.3
D,2019-08-21,09,1154.6,1117.0
D,2019-08-21,10,1207.8,1195.6
D,2019-08-21,11,1332.9,1259.6
D,2019-08-21,12,1368.7,1322.8
D,2019-08-21,13,1424.2,1364.2
D,2019-08-21,14,1479.6,1400.5
D,2019-08-21,15,1473.6,1437.7
D,2019-08-21,16,1493.0,1440.1
D,2019-08-21,17,1498.1,1412.0
D,2019-08-21,18,1471.5,1380.8
D,2019-08-21,19,1429.5,1374.1
D,2019-08-21,20,1454.7,1369.3
D,2019-08-21,21,1466.8,1337.2
D,2019-08-21,22,1351.9,1266.5
D,2019-08-21,23,1198.7,1162.3
D,2019-08-21,24,1083.7,1052.6
D,2019-08-22,01,1039.4,980.6
D,2019-08-22,02,1023.2,938.3
D,2019-08-22,03,949.9,910.6
D,2019-08-22,04,907.5,896.8
D,2019-08-22,05,890.8,900.7
D,2019-08-22,06,976.2,943.9
D,2019-08-22,07,1043.2,1014.8
D,2019-08-22,08,1144.9,1110.2
D,2019-08-22,09,1219.7,1198.0
D,2019-08-22,10,1289.3,1263.7
D,2019-08-22,11,1366.6,1356.9
D,2019-08-22,12,1445.9,1448.8
D,2019-08-22,13,1507.1,1513.1
D,2019-08-22,14,1577.9,1567.3
D,2019-08-22,15,1634.8,1587.7
D,2019-08-22,16,1646.6,1609.1
D,2019-08-22,17,1650.0,1618.8
D,2019-08-22,18,1604.3,1606.2
D,2019-08-22,19,1547.3,1546.3
D,2019-08-22,20,1467.7,1484.7
D,2019-08-22,21,1446.4,1448.7
D,2019-08-22,22,1369.9,1358.9
D,2019-08-22,23,1207.6,1239.6
D,2019-08-22,24,1063.8,1128.4
D,2019-08-23,01,979.2,1041.3
D,2019-08-23,02,925.4,980.5
D,2019-08-23,03,842.8,940.1
D,2019-08-23,04,818.4,901.9
D,2019-08-23,05,813.5,885.8
D,2019-08-23,06,839.8,898.9
D,2019-08-23,07,901.2,947.6
D,2019-08-23,08,986.1,1008.7
D,2019-08-23,09,1031.3,1046.2
D,2019-08-23,10,1088.5,1068.6
D,2019-08-23,11,1115.6,1087.3
D,2019-08-23,12,1122.9,1104.8
D,2019-08-23,13,1143.8,1119.8
D,2019-08-23,14,1170.2,1142.9
D,2019-08-23,15,1201.0,1165.7
D,2019-08-23,16,1219.5,1177.8
D,2019-08-23,17,1203.6,1166.5
D,2019-08-23,18,1200.6,1143.9
D,2019-08-23,19,1181.5,1105.3
D,2019-08-23,20,1113.0,1086.6
D,2019-08-23,21,1093.1,1073.0
D,2019-08-23,22,995.7,1020.6
D,2019-08-23,23,909.2,934.3
D,2019-08-23,24,839.7,846.9
D,2019-08-24,01,763.7,775.1
D,2019-08-24,02,751.2,734.7
D,2019-08-24,03,709.7,701.6
D,2019-08-24,04,704.0,679.6
D,2019-08-24,05,696.8,670.3
D,2019-08-24,06,709.1,677.4
D,2019-08-24,07,691.7,699.1
D,2019-08-24,08,756.3,747.9
D,2019-08-24,09,845.9,807.7
D,2019-08-24,10,880.0,853.0
D,2019-08-24,11,925.8,891.2
D,2019-08-24,12,959.3,921.4
D,2019-08-24,13,985.2,934.2
D,2019-08-24,14,1001.2,955.2
D,2019-08-24,15,1036.1,968.6
D,2019-08-24,16,1044.9,974.9
D,2019-08-24,17,1062.2,984.5
D,2019-08-24,18,1048.8,988.7
D,2019-08-24,19,1015.1,963.9
D,2019-08-24,20,989.1,936.3
D,2019-08-24,21,982.2,924.1
D,2019-08-24,22,913.2,879.4
D,2019-08-24,23,850.8,821.1
D,2019-08-24,24,791.1,748.7
D,2019-08-25,01,715.0,713.0
D,2019-08-25,02,636.3,683.5
D,2019-08-25,03,608.7,660.2
D,2019-08-25,04,620.2,643.8
D,2019-08-25,05,604.5,639.5
D,2019-08-25,06,610.0,644.4
D,2019-08-25,07,643.4,655.0
D,2019-08-25,08,637.3,698.2
D,2019-08-25,09,702.9,758.1
D,2019-08-25,10,750.0,811.0
D,2019-08-25,11,789.3,836.3
D,2019-08-25,12,817.7,848.8
D,2019-08-25,13,843.2,856.7
D,2019-08-25,14,849.7,852.8
D,2019-08-25,15,857.2,849.4
D,2019-08-25,16,911.6,851.5
D,2019-08-25,17,922.6,859.2
D,2019-08-25,18,921.8,869.8
D,2019-08-25,19,928.6,869.3
D,2019-08-25,20,953.5,870.8
D,2019-08-25,21,934.8,874.5
D,2019-08-25,22,865.3,830.4
D,2019-08-25,23,744.3,762.7
D,2019-08-25,24,670.5,709.3
D,2019-08-26,01,633.1,677.3
D,2019-08-26,02,613.1,646.0
D,2019-08-26,03,597.5,627.9
D,2019-08-26,04,621.6,614.8
D,2019-08-26,05,632.4,625.5
D,2019-08-26,06,672.7,663.6
D,2019-08-26,07,791.3,723.3
D,2019-08-26,08,856.9,794.3
D,2019-08-26,09,874.4,845.8
D,2019-08-26,10,907.7,892.5
D,2019-08-26,11,946.7,927.1
D,2019-08-26,12,973.1,940.3
D,2019-08-26,13,998.2,956.2
D,2019-08-26,14,1007.3,972.4
D,2019-08-26,15,1021.6,978.0
D,2019-08-26,16,1022.8,981.7
D,2019-08-26,17,1013.2,988.6
D,2019-08-26,18,1075.5,994.3
D,2019-08-26,19,993.9,977.1
D,2019-08-26,20,980.8,964.4
D,2019-08-26,21,964.1,944.8
D,2019-08-26,22,910.1,880.1
D,2019-08-26,23,821.5,787.9
D,2019-08-26,24,724.2,731.4
D,2019-08-27,01,601.5,679.4
D,2019-08-27,02,605.9,645.2
D,2019-08-27,03,578.4,627.1
D,2019-08-27,04,607.8,620.3
D,2019-08-27,05,608.2,630.1
D,2019-08-27,06,646.3,669.8
D,2019-08-27,07,712.6,728.8
D,2019-08-27,08,827.9,799.2
D,2019-08-27,09,864.4,854.3
D,2019-08-27,10,895.6,895.2
D,2019-08-27,11,925.5,917.4
D,2019-08-27,12,952.3,942.0
D,2019-08-27,13,957.1,965.5
D,2019-08-27,14,979.8,988.1
D,2019-08-27,15,994.8,991.1
D,2019-08-27,16,978.4,979.1
D,2019-08-27,17,982.7,994.4
D,2019-08-27,18,1009.5,991.5
D,2019-08-27,19,996.9,974.5
D,2019-08-27,20,989.0,968.7
D,2019-08-27,21,1012.5,961.5
D,2019-08-27,22,904.8,901.9
D,2019-08-27,23,824.4,827.8
D,2019-08-27,24,700.9,758.2
D,2019-08-28,01,588.0,707.8
D,2019-08-28,02,611.3,676.1
D,2019-08-28,03,593.7,663.9
D,2019-08-28,04,634.8,654.4
D,2019-08-28,05,639.8,662.3
D,2019-08-28,06,684.8,711.8
D,2019-08-28,07,763.8,775.2
D,2019-08-28,08,886.4,849.3
D,2019-08-28,09,939.3,903.3
D,2019-08-28,10,950.2,949.6
D,2019-08-28,11,1043.8,1007.1
D,2019-08-28,12,1065.0,1047.0
D,2019-08-28,13,1070.0,1069.4
D,2019-08-28,14,1063.0,1080.3
D,2019-08-28,15,1112.9,1067.8
D,2019-08-28,16,1123.9,1062.8
D,2019-08-28,17,1182.1,1060.9
D,2019-08-28,18,1151.7,1069.1
D,2019-08-28,19,1143.2,1072.7
D,2019-08-28,20,1129.4,1071.2
D,2019-08-28,21,1144.9,1054.6
D,2019-08-28,22,1057.9,1014.8
D,2019-08-28,23,961.3,941.0
D,2019-08-28,24,858.5,874.7
D,2019-08-29,01,858.4,815.4
D,2019-08-29,02,833.7,792.1
D,2019-08-29,03,778.8,775.9
D,2019-08-29,04,765.5,758.1
D,2019-08-29,05,764.3,761.9
D,2019-08-29,06,820.8,806.9
D,2019-08-29,07,859.3,881.7
D,2019-08-29,08,964.5,952.7
D,2019-08-29,09,1017.6,998.2
D,2019-08-29,10,1050.9,1063.6
