C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20191101_20191130.csv
C,Time period: 2019-11-01 to 2019-11-30
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:34:02 EST
H,,,Day Ahead,Real Time
D,2019-11-02,23,703.6,729.0
D,2019-11-02,24,662.2,679.9
D,2019-11-03,01,613.1,631.5
D,2019-11-03,02,589.9,613.2
D,2019-11-03,02,592.2,597.0
D,2019-11-03,03,565.9,589.9
D,2019-11-03,04,568.4,589.9
D,2019-11-03,05,574.7,598.5
D,2019-11-03,06,578.8,623.6
D,2019-11-03,07,638.7,656.9
D,2019-11-03,08,695.0,696.5
D,2019-11-03,09,763.7,732.6
D,2019-11-03,10,735.4,751.3
D,2019-11-03,11,722.3,762.5
D,2019-11-03,12,724.7,758.5
D,2019-11-03,13,728.3,766.3
D,2019-11-03,14,725.2,763.2
D,2019-11-03,15,703.5,764.6
D,2019-11-03,16,745.6,786.8
D,2019-11-03,17,840.6,842.9
D,2019-11-03,18,878.2,910.5
D,2019-11-03,19,837.3,901.1
D,2019-11-03,20,829.5,874.3
D,2019-11-03,21,794.4,838.9
D,2019-11-03,22,747.4,782.1
D,2019-11-03,23,668.6,727.8
D,2019-11-03,24,665.7,679.3
D,2019-11-04,01,649.5,634.1
D,2019-11-04,02,642.0,616.2
D,2019-11-04,03,606.1,610.3
D,2019-11-04,04,591.3,613.3
D,2019-11-04,05,595.8,636.0
D,2019-11-04,06,670.6,705.3
D,2019-11-04,07,822.0,805.0
D,2019-11-04,08,901.7,853.9
D,2019-11-04,09,840.7,863.7
D,2019-11-04,10,791.9,866.0
D,2019-11-04,11,786.8,865.1
D,2019-11-04,12,803.6,858.0
D,2019-11-04,13,807.2,844.0
D,2019-11-04,14,824.0,843.6
D,2019-11-04,15,828.3,846.3
D,2019-11-04,16,851.9,854.7
D,2019-11-04,17,903.4,905.1
D,2019-11-04,18,924.0,966.2
D,2019-11-04,19,902.7,962.5
D,2019-11-04,20,837.9,934.4
D,2019-11-04,21,817.7,891.4
D,2019-11-04,22,761.2,823.2
D,2019-11-04,23,698.5,749.0
D,2019-11-04,24,633.9,692.3
D,2019-11-05,01,563.0,642.1
D,2019-11-05,02,558.7,628.6
D,2019-11-05,03,533.4,616.2
D,2019-11-05,04,541.4,613.8
D,2019-11-05,05,553.8,632.5
D,2019-11-05,06,635.1,690.1
D,2019-11-05,07,783.0,781.9
D,2019-11-05,08,854.7,835.1
D,2019-11-05,09,829.3,872.2
D,2019-11-05,10,851.7,886.7
D,2019-11-05,11,901.8,896.5
D,2019-11-05,12,920.0,893.2
D,2019-11-05,13,904.8,894.7
D,2019-11-05,14,906.1,912.5
D,2019-11-05,15,892.0,910.9
D,2019-11-05,16,896.4,912.2
D,2019-11-05,17,909.5,943.9
D,2019-11-05,18,973.2,981.3
D,2019-11-05,19,911.0,967.0
D,2019-11-05,20,851.6,931.5
D,2019-11-05,21,843.3,881.2
D,2019-11-05,22,792.2,816.9
D,2019-11-05,23,701.2,739.1
D,2019-11-05,24,623.1,690.1
D,2019-11-06,01,539.3,645.1
D,2019-11-06,02,541.3,623.5
D,2019-11-06,03,564.4,614.2
D,2019-11-06,04,577.7,616.4
D,2019-11-06,05,606.3,635.2
D,2019-11-06,06,647.9,695.7
D,2019-11-06,07,816.2,789.3
D,2019-11-06,08,856.3,838.8
D,2019-11-06,09,828.5,846.1
D,2019-11-06,10,800.8,849.4
D,2019-11-06,11,828.8,848.1
D,2019-11-06,12,821.8,848.7
D,2019-11-06,13,799.5,844.6
D,2019-11-06,14,823.3,844.9
D,2019-11-06,15,840.1,842.1
D,2019-11-06,16,857.9,852.9
D,2019-11-06,17,882.1,893.6
D,2019-11-06,18,955.2,957.0
D,2019-11-06,19,940.2,956.3
D,2019-11-06,20,865.3,935.8
D,2019-11-06,21,873.1,895.0
D,2019-11-06,22,828.9,835.6
D,2019-11-06,23,763.3,764.1
D,2019-11-06,24,703.9,711.9
D,2019-11-07,01,671.1,670.3
D,2019-11-07,02,664.9,649.6
D,2019-11-07,03,640.5,637.9
D,2019-11-07,04,646.8,638.2
D,2019-11-07,05,627.5,653.8
D,2019-11-07,06,727.4,713.8
D,2019-11-07,07,831.3,807.1
D,2019-11-07,08,890.7,861.4
D,2019-11-07,09,890.3,868.2
D,2019-11-07,10,848.3,881.0
D,2019-11-07,11,901.6,893.5
D,2019-11-07,12,894.0,890.7
D,2019-11-07,13,880.8,882.5
D,2019-11-07,14,887.9,881.6
D,2019-11-07,15,865.9,880.2
D,2019-11-07,16,874.2,881.3
D,2019-11-07,17,923.6,924.2
D,2019-11-07,18,949.6,963.2
D,2019-11-07,19,899.1,955.9
D,2019-11-07,20,828.8,928.5
D,2019-11-07,21,851.0,886.2
D,2019-11-07,22,795.5,825.8
D,2019-11-07,23,712.8,761.8
D,2019-11-07,24,629.8,699.7
D,2019-11-08,01,548.5,659.3
D,2019-11-08,02,568.6,637.8
D,2019-11-08,03,565.6,628.7
D,2019-11-08,04,572.5,633.5
D,2019-11-08,05,553.0,650.2
D,2019-11-08,06,585.4,710.9
D,2019-11-08,07,870.7,805.7
D,2019-11-08,08,932.8,861.3
D,2019-11-08,09,923.8,879.6
D,2019-11-08,10,889.3,888.5
D,2019-11-08,11,901.6,906.1
D,2019-11-08,12,885.9,906.7
D,2019-11-08,13,834.0,903.0
D,2019-11-08,14,850.6,906.6
D,2019-11-08,15,860.6,910.0
D,2019-11-08,16,852.8,916.2
D,2019-11-08,17,923.3,962.4
D,2019-11-08,18,965.4,1015.6
D,2019-11-08,19,916.4,1003.6
D,2019-11-08,20,886.0,978.8
D,2019-11-08,21,890.4,941.1
D,2019-11-08,22,867.8,897.2
D,2019-11-08,23,808.0,841.0
D,2019-11-08,24,723.5,781.0
D,2019-11-09,01,763.1,741.0
D,2019-11-09,02,768.4,716.4
D,2019-11-09,03,705.5,703.9
D,2019-11-09,04,712.6,697.5
D,2019-11-09,05,776.8,704.9
D,2019-11-09,06,832.3,730.4
D,2019-11-09,07,845.9,772.5
D,2019-11-09,08,900.4,815.2
D,2019-11-09,09,873.2,845.7
D,2019-11-09,10,857.3,860.8
D,2019-11-09,11,872.6,862.2
D,2019-11-09,12,858.1,853.3
D,2019-11-09,13,874.8,839.9
D,2019-11-09,14,871.2,830.4
D,2019-11-09,15,882.5,825.0
D,2019-11-09,16,902.0,841.0
D,2019-11-09,17,940.9,895.0
D,2019-11-09,18,997.8,947.4
D,2019-11-09,19,943.0,936.9
D,2019-11-09,20,931.6,912.8
D,2019-11-09,21,923.0,882.4
D,2019-11-09,22,838.3,841.6
D,2019-11-09,23,791.2,791.3
D,2019-11-09,24,739.6,750.3
D,2019-11-10,01,736.7,714.4
D,2019-11-10,02,721.0,690.7
D,2019-11-10,03,694.9,676.1
D,2019-11-10,04,711.7,669.3
D,2019-11-10,05,706.8,673.6
D,2019-11-10,06,729.0,691.0
D,2019-11-10,07,755.9,715.4
D,2019-11-10,08,796.6,748.9
D,2019-11-10,09,774.0,793.5
D,2019-11-10,10,776.8,824.1
D,2019-11-10,11,785.4,829.5
D,2019-11-10,12,770.4,807.5
D,2019-11-10,13,808.4,806.9
D,2019-11-10,14,800.4,804.2
D,2019-11-10,15,812.8,809.5
D,2019-11-10,16,809.2,813.0
D,2019-11-10,17,920.6,865.2
D,2019-11-10,18,947.8,918.2
D,2019-11-10,19,884.9,904.3
D,2019-11-10,20,851.0,876.2
D,2019-11-10,21,788.7,843.6
D,2019-11-10,22,762.8,795.7
D,2019-11-10,23,671.5,746.8
D,2019-11-10,24,602.7,692.7
D,2019-11-11,01,628.9,655.2
D,2019-11-11,02,556.5,631.1
D,2019-11-11,03,547.1,619.3
D,2019-11-11,04,551.7,623.6
D,2019-11-11,05,559.7,630.9
D,2019-11-11,06,681.8,671.0
D,2019-11-11,07,749.6,718.4
D,2019-11-11,08,816.4,766.1
D,2019-11-11,09,839.1,789.4
D,2019-11-11,10,862.9,803.3
D,2019-11-11,11,864.0,809.1
D,2019-11-11,12,824.7,812.8
D,2019-11-11,13,875.6,816.2
D,2019-11-11,14,891.3,816.3
D,2019-11-11,15,895.1,819.2
D,2019-11-11,16,918.8,831.2
D,2019-11-11,17,930.5,888.0
D,2019-11-11,18,997.3,933.6
D,2019-11-11,19,976.5,914.8
D,2019-11-11,20,901.0,881.8
D,2019-11-11,21,856.1,837.4
D,2019-11-11,22,791.3,773.4
D,2019-11-11,23,705.0,715.6
D,2019-11-11,24,632.1,665.3
D,2019-11-12,01,553.5,627.1
D,2019-11-12,02,502.5,603.9
D,2019-11-12,03,488.6,591.9
D,2019-11-12,04,494.0,593.9
D,2019-11-12,05,512.7,613.1
D,2019-11-12,06,551.2,673.6
D,2019-11-12,07,740.3,761.6
D,2019-11-12,08,817.3,829.6
D,2019-11-12,09,810.7,855.2
D,2019-11-12,10,828.1,871.8
D,2019-11-12,11,893.8,888.2
D,2019-11-12,12,918.2,904.5
D,2019-11-12,13,911.6,916.9
D,2019-11-12,14,910.7,927.2
D,2019-11-12,15,917.7,931.9
D,2019-11-12,16,928.3,946.0
D,2019-11-12,17,964.1,1002.1
D,2019-11-12,18,1018.7,1045.9
D,2019-11-12,19,980.3,1042.6
D,2019-11-12,20,969.2,1017.9
D,2019-11-12,21,928.2,984.6
D,2019-11-12,22,906.1,925.7
D,2019-11-12,23,834.3,847.2
D,2019-11-12,24,738.5,798.9
D,2019-11-13,01,828.5,760.7
D,2019-11-13,02,802.9,741.5
D,2019-11-13,03,770.3,735.3
D,2019-11-13,04,791.0,741.5
D,2019-11-13,05,735.9,772.7
D,2019-11-13,06,827.4,836.5
D,2019-11-13,07,916.5,931.8
D,2019-11-13,08,1045.6,982.8
D,2019-11-13,09,1012.3,994.4
D,2019-11-13,10,937.6,989.1
D,2019-11-13,11,923.4,989.2
D,2019-11-13,12,901.6,974.0
D,2019-11-13,13,901.5,966.9
D,2019-11-13,14,906.3,966.2
D,2019-11-13,15,918.0,969.2
D,2019-11-13,16,938.4,983.5
D,2019-11-13,17,1026.0,1048.7
D,2019-11-13,18,1096.3,1106.1
D,2019-11-13,19,1059.1,1104.4
D,2019-11-13,20,1019.9,1079.0
D,2019-11-13,21,973.3,1037.0
D,2019-11-13,22,919.8,977.5
D,2019-11-13,23,862.9,903.9
D,2019-11-13,24,769.9,834.5
D,2019-11-14,01,816.0,791.7
D,2019-11-14,02,809.6,770.4
D,2019-11-14,03,787.3,762.8
D,2019-11-14,04,802.5,758.4
D,2019-11-14,05,814.8,781.0
D,2019-11-14,06,832.8,840.6
D,2019-11-14,07,1046.2,942.8
D,2019-11-14,08,1060.0,989.6
D,2019-11-14,09,1006.5,997.2
D,2019-11-14,10,1004.1,1001.6
D,2019-11-14,11,997.7,1001.4
D,2019-11-14,12,987.2,994.4
D,2019-11-14,13,967.3,977.2
D,2019-11-14,14,970.8,960.4
D,2019-11-14,15,962.4,966.7
D,2019-11-14,16,962.3,971.7
D,2019-11-14,17,968.0,1013.7
D,2019-11-14,18,1030.4,1052.3
D,2019-11-14,19,939.2,1047.1
D,2019-11-14,20,946.7,1019.5
D,2019-11-14,21,901.0,974.4
D,2019-11-14,22,843.3,914.3
D,2019-11-14,23,753.9,839.1
D,2019-11-14,24,684.0,774.3
D,2019-11-15,01,710.3,724.1
D,2019-11-15,02,689.4,702.7
D,2019-11-15,03,699.7,689.8
D,2019-11-15,04,707.8,696.6
D,2019-11-15,05,724.1,711.4
D,2019-11-15,06,807.1,773.9
D,2019-11-15,07,921.7,867.2
D,2019-11-15,08,992.2,919.4
D,2019-11-15,09,924.3,921.3
D,2019-11-15,10,896.7,910.3
D,2019-11-15,11,847.7,900.3
D,2019-11-15,12,823.5,894.5
D,2019-11-15,13,814.9,875.6
D,2019-11-15,14,826.1,871.6
D,2019-11-15,15,827.4,863.8
D,2019-11-15,16,834.9,874.8
D,2019-11-15,17,890.5,922.1
D,2019-11-15,18,956.8,958.7
D,2019-11-15,19,898.2,952.4
D,2019-11-15,20,892.2,929.1
D,2019-11-15,21,892.4,900.5
D,2019-11-15,22,840.2,857.4
D,2019-11-15,23,781.2,802.3
D,2019-11-15,24,710.6,748.9
D,2019-11-16,01,704.1,707.3
D,2019-11-16,02,687.2,685.6
D,2019-11-16,03,683.5,673.6
D,2019-11-16,04,681.5,676.3
D,2019-11-16,05,695.0,686.9
D,2019-11-16,06,717.3,722.7
D,2019-11-16,07,790.2,769.1
D,2019-11-16,08,839.7,813.6
D,2019-11-16,09,872.1,854.0
D,2019-11-16,10,842.6,875.9
D,2019-11-16,11,835.8,882.4
D,2019-11-16,12,811.6,879.6
D,2019-11-16,13,817.6,871.1
D,2019-11-16,14,800.9,863.4
D,2019-11-16,15,846.0,858.0
D,2019-11-16,16,866.3,869.8
D,2019-11-16,17,957.9,936.4
D,2019-11-16,18,1036.2,988.5
D,2019-11-16,19,979.0,972.5
D,2019-11-16,20,963.1,950.0
D,2019-11-16,21,925.9,923.5
D,2019-11-16,22,896.0,882.2
D,2019-11-16,23,845.1,836.5
D,2019-11-16,24,805.4,792.8
D,2019-11-17,01,748.1,756.4
D,2019-11-17,02,739.9,732.9
D,2019-11-17,03,738.9,720.4
D,2019-11-17,04,716.2,714.2
D,2019-11-17,05,717.6,718.3
D,2019-11-17,06,714.5,735.1
D,2019-11-17,07,747.4,762.6
D,2019-11-17,08,791.6,799.9
D,2019-11-17,09,832.0,848.7
D,2019-11-17,10,851.6,888.4
D,2019-11-17,11,844.1,908.1
D,2019-11-17,12,842.9,915.4
D,2019-11-17,13,843.9,920.4
D,2019-11-17,14,847.7,921.6
D,2019-11-17,15,848.6,921.2
D,2019-11-17,16,854.1,923.2
D,2019-11-17,17,900.2,979.7
D,2019-11-17,18,972.6,1010.7
D,2019-11-17,19,923.8,995.1
D,2019-11-17,20,879.9,958.1
D,2019-11-17,21,835.1,928.1
D,2019-11-17,22,776.9,861.2
D,2019-11-17,23,707.4,804.2
D,2019-11-17,24,607.2,740.1
D,2019-11-18,01,655.9,702.2
D,2019-11-18,02,635.1,683.1
D,2019-11-18,03,615.3,668.5
D,2019-11-18,04,628.3,671.0
D,2019-11-18,05,638.6,686.8
D,2019-11-18,06,678.1,747.1
D,2019-11-18,07,801.3,844.2
D,2019-11-18,08,897.1,908.8
D,2019-11-18,09,974.7,939.1
D,2019-11-18,10,1023.8,960.7
D,2019-11-18,11,1034.1,975.1
D,2019-11-18,12,983.7,987.8
D,2019-11-18,13,979.1,979.4
D,2019-11-18,14,977.6,977.1
D,2019-11-18,15,968.5,968.7
D,2019-11-18,16,979.1,977.1
D,2019-11-18,17,1031.2,1023.1
D,2019-11-18,18,1056.0,1052.5
D,2019-11-18,19,996.6,1036.6
D,2019-11-18,20,930.8,1006.0
D,2019-11-18,21,874.7,953.9
D,2019-11-18,22,802.2,894.5
D,2019-11-18,23,731.2,824.0
D,2019-11-18,24,663.2,752.7
D,2019-11-19,01,678.1,704.2
D,2019-11-19,02,649.0,678.0
D,2019-11-19,03,635.3,667.1
D,2019-11-19,04,662.0,668.7
D,2019-11-19,05,664.4,676.8
D,2019-11-19,06,713.5,730.8
D,2019-11-19,07,847.5,834.5
D,2019-11-19,08,953.0,895.0
D,2019-11-19,09,958.6,916.3
D,2019-11-19,10,894.9,933.5
D,2019-11-19,11,908.5,937.8
D,2019-11-19,12,908.8,930.7
D,2019-11-19,13,877.4,915.8
D,2019-11-19,14,899.3,919.2
D,2019-11-19,15,942.4,913.5
D,2019-11-19,16,883.8,922.7
D,2019-11-19,17,973.5,970.4
D,2019-11-19,18,1032.9,1001.7
D,2019-11-19,19,993.9,1001.3
D,2019-11-19,20,941.1,972.1
D,2019-11-19,21,897.8,927.6
D,2019-11-19,22,832.6,865.5
D,2019-11-19,23,754.9,797.0
D,2019-11-19,24,674.1,729.4
D,2019-11-20,01,674.4,683.0
D,2019-11-20,02,660.0,661.3
D,2019-11-20,03,643.1,647.1
D,2019-11-20,04,652.0,647.5
D,2019-11-20,05,666.1,666.7
D,2019-11-20,06,715.6,725.5
D,2019-11-20,07,874.5,830.0
D,2019-11-20,08,920.8,892.0
D,2019-11-20,09,928.3,917.1
D,2019-11-20,10,970.9,932.2
D,2019-11-20,11,945.3,943.8
D,2019-11-20,12,917.6,950.7
D,2019-11-20,13,912.3,948.1
D,2019-11-20,14,907.0,946.5
D,2019-11-20,15,913.6,938.7
D,2019-11-20,16,927.1,945.1
D,2019-11-20,17,1018.4,997.5
D,2019-11-20,18,1042.5,1033.0
D,2019-11-20,19,1019.1,1018.1
D,2019-11-20,20,964.5,993.4
D,2019-11-20,21,921.9,952.6
D,2019-11-20,22,857.3,895.4
D,2019-11-20,23,773.8,817.5
D,2019-11-20,24,693.8,760.5
D,2019-11-21,01,688.2,715.3
D,2019-11-21,02,681.9,691.2
D,2019-11-21,03,667.9,681.1
D,2019-11-21,04,677.1,685.6
D,2019-11-21,05,690.9,698.4
D,2019-11-21,06,734.8,757.8
D,2019-11-21,07,878.4,856.5
D,2019-11-21,08,925.6,907.7
D,2019-11-21,09,904.1,908.0
D,2019-11-21,10,913.7,901.2
D,2019-11-21,11,923.8,892.7
D,2019-11-21,12,906.4,886.1
D,2019-11-21,13,890.5,877.8
D,2019-11-21,14,889.1,878.2
D,2019-11-21,15,892.1,878.8
D,2019-11-21,16,922.1,885.8
D,2019-11-21,17,942.0,944.4
D,2019-11-21,18,983.1,992.4
D,2019-11-21,19,968.4,990.9
D,2019-11-21,20,966.7,972.2
D,2019-11-21,21,907.1,933.3
D,2019-11-21,22,850.2,881.3
D,2019-11-21,23,791.4,802.5
D,2019-11-21,24,712.4,736.3
D,2019-11-22,01,670.9,693.6
D,2019-11-22,02,649.1,661.5
D,2019-11-22,03,640.9,651.5
D,2019-11-22,04,634.9,648.4
D,2019-11-22,05,650.1,657.1
D,2019-11-22,06,688.3,708.3
D,2019-11-22,07,820.9,800.6
D,2019-11-22,08,872.5,862.2
D,2019-11-22,09,861.6,885.1
D,2019-11-22,10,886.6,894.3
D,2019-11-22,11,887.4,895.2
D,2019-11-22,12,854.0,904.4
D,2019-11-22,13,864.7,897.6
D,2019-11-22,14,857.2,908.8
D,2019-11-22,15,871.3,912.9
D,2019-11-22,16,900.1,927.0
D,2019-11-22,17,898.6,955.1
D,2019-11-22,18,977.6,977.0
D,2019-11-22,19,888.0,968.3
D,2019-11-22,20,890.3,945.6
D,2019-11-22,21,857.8,905.8
D,2019-11-22,22,806.1,873.1
D,2019-11-22,23,757.8,814.1
D,2019-11-22,24,694.3,759.9
D,2019-11-23,01,741.6,717.8
D,2019-11-23,02,718.9,691.8
D,2019-11-23,03,707.4,679.0
D,2019-11-23,04,725.0,675.3
D,2019-11-23,05,743.0,682.6
D,2019-11-23,06,766.7,711.8
D,2019-11-23,07,794.5,760.9
D,2019-11-23,08,841.9,805.1
D,2019-11-23,09,815.8,841.6
D,2019-11-23,10,814.8,857.4
D,2019-11-23,11,762.4,859.2
D,2019-11-23,12,749.6,848.9
D,2019-11-23,13,752.6,832.9
D,2019-11-23,14,753.6,821.4
D,2019-11-23,15,793.4,814.7
D,2019-11-23,16,812.4,836.3
D,2019-11-23,17,939.5,898.5
D,2019-11-23,18,989.4,934.3
D,2019-11-23,19,878.5,918.1
D,2019-11-23,20,856.2,895.3
D,2019-11-23,21,813.0,864.1
D,2019-11-23,22,767.3,823.5
D,2019-11-23,23,711.8,781.8
D,2019-11-23,24,675.5,727.2
D,2019-11-24,01,677.0,685.1
D,2019-11-24,02,646.8,657.7
D,2019-11-24,03,624.7,642.2
D,2019-11-24,04,614.4,635.7
D,2019-11-24,05,627.2,640.4
D,2019-11-24,06,640.0,653.4
D,2019-11-24,07,675.4,678.0
D,2019-11-24,08,725.1,716.5
D,2019-11-24,09,767.9,773.3
D,2019-11-24,10,801.4,829.6
D,2019-11-24,11,843.9,868.9
D,2019-11-24,12,849.3,889.7
D,2019-11-24,13,849.9,899.0
D,2019-11-24,14,856.0,899.3
D,2019-11-24,15,861.7,893.3
D,2019-11-24,16,877.4,911.7
D,2019-11-24,17,980.1,959.5
D,2019-11-24,18,1002.4,978.5
D,2019-11-24,19,1009.9,962.4
D,2019-11-24,20,926.3,933.5
D,2019-11-24,21,859.6,904.0
D,2019-11-24,22,802.9,844.4
D,2019-11-24,23,733.2,785.8
D,2019-11-24,24,658.0,727.7
D,2019-11-25,01,649.8,691.1
D,2019-11-25,02,667.7,664.9
D,2019-11-25,03,650.9,658.1
D,2019-11-25,04,661.6,662.2
D,2019-11-25,05,679.8,676.7
D,2019-11-25,06,738.5,736.5
D,2019-11-25,07,844.0,835.7
D,2019-11-25,08,900.5,888.1
D,2019-11-25,09,887.8,903.6
D,2019-11-25,10,894.0,900.2
D,2019-11-25,11,912.7,885.6
D,2019-11-25,12,910.8,887.7
D,2019-11-25,13,906.2,879.8
D,2019-11-25,14,914.6,879.1
D,2019-11-25,15,898.1,875.2
D,2019-11-25,16,896.6,894.7
D,2019-11-25,17,951.2,953.0
D,2019-11-25,18,1013.1,995.5
D,2019-11-25,19,1002.1,986.4
D,2019-11-25,20,971.5,963.1
D,2019-11-25,21,926.5,916.0
D,2019-11-25,22,837.9,864.7
D,2019-11-25,23,778.9,797.8
D,2019-11-25,24,698.8,730.8
D,2019-11-26,01,659.6,685.8
D,2019-11-26,02,645.1,663.8
D,2019-11-26,03,635.9,652.7
D,2019-11-26,04,649.1,655.9
D,2019-11-26,05,665.4,669.1
D,2019-11-26,06,706.4,723.8
D,2019-11-26,07,848.8,826.4
D,2019-11-26,08,894.7,879.0
D,2019-11-26,09,894.2,881.1
D,2019-11-26,10,856.1,880.6
D,2019-11-26,11,844.2,872.2
D,2019-11-26,12,817.6,869.9
D,2019-11-26,13,785.8,861.3
D,2019-11-26,14,798.7,861.0
D,2019-11-26,15,816.9,857.7
D,2019-11-26,16,883.9,866.2
D,2019-11-26,17,924.4,912.8
D,2019-11-26,18,988.4,962.0
D,2019-11-26,19,960.0,954.7
D,2019-11-26,20,938.4,939.7
D,2019-11-26,21,899.0,901.2
D,2019-11-26,22,841.3,845.7
D,2019-11-26,23,756.7,783.7
D,2019-11-26,24,686.7,723.0
D,2019-11-27,01,654.7,679.4
D,2019-11-27,02,639.8,652.3
D,2019-11-27,03,620.6,643.1
D,2019-11-27,04,631.0,642.7
D,2019-11-27,05,643.6,653.9
D,2019-11-27,06,697.3,709.8
D,2019-11-27,07,786.8,801.0
D,2019-11-27,08,873.8,862.6
D,2019-11-27,09,892.4,892.4
D,2019-11-27,10,925.9,909.6
D,2019-11-27,11,934.6,923.5
D,2019-11-27,12,935.1,925.3
D,2019-11-27,13,959.3,923.2
D,2019-11-27,14,953.6,917.9
D,2019-11-27,15,943.7,913.6
D,2019-11-27,16,944.5,916.9
D,2019-11-27,17,974.0,956.1
D,2019-11-27,18,992.5,974.0
D,2019-11-27,19,970.6,955.9
D,2019-11-27,20,941.7,928.1
D,2019-11-27,21,905.3,885.6
D,2019-11-27,22,829.7,840.5
D,2019-11-27,23,766.8,774.0
D,2019-11-27,24,694.7,706.8
D,2019-11-28,01,642.8,654.9
D,2019-11-28,02,591.7,619.9
D,2019-11-28,03,571.6,607.2
D,2019-11-28,04,559.2,602.6
D,2019-11-28,05,601.2,611.7
D,2019-11-28,06,625.6,637.6
D,2019-11-28,07,696.7,687.2
D,2019-11-28,08,776.6,736.2
D,2019-11-28,09,878.4,808.5
D,2019-11-28,10,914.4,867.1
D,2019-11-28,11,951.0,901.2
D,2019-11-28,12,938.0,922.8
D,2019-11-28,13,888.6,915.7
D,2019-11-28,14,879.8,868.3
D,2019-11-28,15,847.7,811.4
D,2019-11-28,16,841.3,781.5
D,2019-11-28,17,848.4,804.4
D,2019-11-28,18,881.7,824.5
D,2019-11-28,19,888.3,820.4
D,2019-11-28,20,874.0,818.3
D,2019-11-28,21,845.3,812.4
D,2019-11-28,22,814.4,792.7
D,2019-11-28,23,734.2,759.9
D,2019-11-28,24,651.2,718.6
D,2019-11-29,01,718.0,688.2
D,2019-11-29,02,692.4,669.3
D,2019-11-29,03,647.1,661.2
D,2019-11-29,04,678.2,662.7
D,2019-11-29,05,688.1,677.8
D,2019-11-29,06,731.7,712.5
D,2019-11-29,07,782.7,760.3
D,2019-11-29,08,805.9,792.4
D,2019-11-29,09,795.6,818.2
D,2019-11-29,10,796.5,835.3
D,2019-11-29,11,816.4,831.1
D,2019-11-29,12,819.7,847.1
D,2019-11-29,13,817.3,838.8
D,2019-11-29,14,808.4,829.6
D,2019-11-29,15,820.7,831.9
D,2019-11-29,16,886.3,853.2
D,2019-11-29,17,955.9,917.1
D,2019-11-29,18,995.0,963.7
D,2019-11-29,19,951.9,954.0
D,2019-11-29,20,915.0,935.7
D,2019-11-29,21,886.9,906.3
D,2019-11-29,22,820.7,874.0
D,2019-11-29,23,791.5,826.3
D,2019-11-29,24,725.0,771.9
D,2019-11-30,01,724.6,726.5
D,2019-11-30,02,712.5,698.8
D,2019-11-30,03,701.9,684.6
D,2019-11-30,04,697.4,682.4
D,2019-11-30,05,710.3,693.5
D,2019-11-30,06,741.3,717.9
D,2019-11-30,07,802.5,758.5
D,2019-11-30,08,852.6,798.6
D,2019-11-30,09,836.0,838.4
D,2019-11-30,10,838.1,855.7
D,2019-11-30,11,842.8,864.6
D,2019-11-30,12,842.1,858.9
D,2019-11-30,13,819.9,857.7
D,2019-11-30,14,830.0,848.8
D,2019-11-30,15,807.2,848.8
D,2019-11-30,16,883.1,869.2
D,2019-11-30,17,949.3,938.2
D,2019-11-30,18,1010.5,979.8
D,2019-11-30,19,968.9,973.7
D,2019-11-30,20,948.9,954.3
D,2019-11-30,21,906.4,929.8
