C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20190301_20190331.csv
C,Time period: 2019-03-01 to 2019-03-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:32:11 EST
H,,,Day Ahead,Real Time
D,2019-03-03,13,892.4,838.7
D,2019-03-03,14,878.0,827.0
D,2019-03-03,15,883.7,818.3
D,2019-03-03,16,874.7,834.0
D,2019-03-03,17,909.2,882.1
D,2019-03-03,18,945.8,942.6
D,2019-03-03,19,997.8,975.0
D,2019-03-03,20,942.7,954.9
D,2019-03-03,21,893.2,924.4
D,2019-03-03,22,841.1,876.9
D,2019-03-03,23,781.5,820.1
D,2019-03-03,24,729.1,760.4
D,2019-03-04,01,734.7,726.7
D,2019-03-04,02,710.7,708.3
D,2019-03-04,03,702.3,700.5
D,2019-03-04,04,707.1,706.9
D,2019-03-04,05,718.9,717.8
D,2019-03-04,06,778.3,752.0
D,2019-03-04,07,922.7,799.5
D,2019-03-04,08,988.3,847.5
D,2019-03-04,09,1006.6,898.5
D,2019-03-04,10,999.3,940.3
D,2019-03-04,11,1000.6,960.1
D,2019-03-04,12,970.6,973.8
D,2019-03-04,13,936.8,971.9
D,2019-03-04,14,928.6,970.8
D,2019-03-04,15,917.0,966.8
D,2019-03-04,16,914.4,974.0
D,2019-03-04,17,948.7,991.3
D,2019-03-04,18,980.6,1033.7
D,2019-03-04,19,1060.4,1074.5
D,2019-03-04,20,1092.0,1050.1
D,2019-03-04,21,1035.3,1010.1
D,2019-03-04,22,954.6,953.3
D,2019-03-04,23,874.8,886.9
D,2019-03-04,24,798.7,828.2
D,2019-03-05,01,813.4,787.6
D,2019-03-05,02,786.0,769.3
D,2019-03-05,03,793.2,764.1
D,2019-03-05,04,785.4,769.5
D,2019-03-05,05,797.0,793.6
D,2019-03-05,06,856.2,855.0
D,2019-03-05,07,961.2,951.6
D,2019-03-05,08,1030.1,1008.4
D,2019-03-05,09,969.1,1009.8
D,2019-03-05,10,921.7,1009.6
D,2019-03-05,11,945.9,1000.4
D,2019-03-05,12,935.8,990.0
D,2019-03-05,13,953.5,978.5
D,2019-03-05,14,913.4,975.1
D,2019-03-05,15,891.5,959.5
D,2019-03-05,16,898.3,958.0
D,2019-03-05,17,964.7,989.2
D,2019-03-05,18,1011.3,1037.1
D,2019-03-05,19,1059.5,1094.1
D,2019-03-05,20,1044.3,1078.2
D,2019-03-05,21,1008.6,1049.5
D,2019-03-05,22,954.7,988.1
D,2019-03-05,23,866.8,906.6
D,2019-03-05,24,791.2,853.3
D,2019-03-06,01,799.9,807.8
D,2019-03-06,02,786.0,788.7
D,2019-03-06,03,783.8,779.8
D,2019-03-06,04,781.8,786.2
D,2019-03-06,05,790.4,813.6
D,2019-03-06,06,844.0,874.6
D,2019-03-06,07,988.9,965.6
D,2019-03-06,08,1069.7,1012.4
D,2019-03-06,09,1083.3,1017.5
D,2019-03-06,10,1041.8,1020.7
D,2019-03-06,11,1028.8,1019.9
D,2019-03-06,12,1038.5,1021.7
D,2019-03-06,13,1024.6,1011.4
D,2019-03-06,14,1001.7,1011.6
D,2019-03-06,15,948.9,1006.0
D,2019-03-06,16,923.3,1021.3
D,2019-03-06,17,1007.8,1044.1
D,2019-03-06,18,1070.3,1089.4
D,2019-03-06,19,1116.0,1139.7
D,2019-03-06,20,1119.5,1124.8
D,2019-03-06,21,1081.3,1085.8
D,2019-03-06,22,1010.0,1026.2
D,2019-03-06,23,921.2,960.9
D,2019-03-06,24,881.0,893.7
D,2019-03-07,01,920.9,852.0
D,2019-03-07,02,852.3,830.7
D,2019-03-07,03,872.4,824.9
D,2019-03-07,04,857.3,834.1
D,2019-03-07,05,838.7,852.9
D,2019-03-07,06,927.1,907.8
D,2019-03-07,07,1016.0,998.4
D,2019-03-07,08,1120.3,1052.8
D,2019-03-07,09,1104.6,1062.6
D,2019-03-07,10,1089.3,1060.0
D,2019-03-07,11,1101.2,1048.5
D,2019-03-07,12,1071.5,1039.8
D,2019-03-07,13,1054.4,1022.4
D,2019-03-07,14,1045.4,1017.6
D,2019-03-07,15,1000.6,1012.1
D,2019-03-07,16,998.2,1012.5
D,2019-03-07,17,1048.0,1036.5
D,2019-03-07,18,1073.9,1077.8
D,2019-03-07,19,1098.0,1125.3
D,2019-03-07,20,1102.1,1108.4
D,2019-03-07,21,1035.9,1070.7
D,2019-03-07,22,1015.7,1017.1
D,2019-03-07,23,941.1,942.0
D,2019-03-07,24,858.4,877.1
D,2019-03-08,01,794.9,836.2
D,2019-03-08,02,781.6,812.3
D,2019-03-08,03,764.8,804.8
D,2019-03-08,04,814.7,811.1
D,2019-03-08,05,797.1,829.2
D,2019-03-08,06,854.0,886.4
D,2019-03-08,07,1039.7,977.7
D,2019-03-08,08,1080.2,1026.9
D,2019-03-08,09,1019.1,1024.4
D,2019-03-08,10,1000.1,1019.4
D,2019-03-08,11,992.7,1011.8
D,2019-03-08,12,971.3,997.8
D,2019-03-08,13,959.3,979.4
D,2019-03-08,14,934.3,970.2
D,2019-03-08,15,897.0,961.6
D,2019-03-08,16,905.8,962.3
D,2019-03-08,17,934.8,974.8
D,2019-03-08,18,966.2,1006.9
D,2019-03-08,19,976.8,1049.1
D,2019-03-08,20,983.9,1028.5
D,2019-03-08,21,947.3,995.4
D,2019-03-08,22,897.7,953.0
D,2019-03-08,23,839.7,892.8
D,2019-03-08,24,776.9,836.3
D,2019-03-09,01,787.1,790.8
D,2019-03-09,02,751.5,765.4
D,2019-03-09,03,728.0,753.7
D,2019-03-09,04,738.9,747.2
D,2019-03-09,05,755.3,758.0
D,2019-03-09,06,798.9,781.7
D,2019-03-09,07,856.6,817.1
D,2019-03-09,08,873.2,851.2
D,2019-03-09,09,888.4,873.2
D,2019-03-09,10,875.5,884.0
D,2019-03-09,11,873.1,885.1
D,2019-03-09,12,851.4,872.9
D,2019-03-09,13,793.2,853.9
D,2019-03-09,14,803.6,833.7
D,2019-03-09,15,795.3,820.2
D,2019-03-09,16,795.7,816.8
D,2019-03-09,17,843.5,835.9
D,2019-03-09,18,884.8,879.8
D,2019-03-09,19,931.3,935.2
D,2019-03-09,20,920.3,919.1
D,2019-03-09,21,895.1,897.2
D,2019-03-09,22,866.3,863.7
D,2019-03-09,23,813.6,819.7
D,2019-03-09,24,755.1,773.8
D,2019-03-10,01,782.6,736.1
D,2019-03-10,02,742.0,711.7
D,2019-03-10,04,725.5,702.3
D,2019-03-10,05,729.8,699.3
D,2019-03-10,06,727.2,708.0
D,2019-03-10,07,733.8,731.3
D,2019-03-10,08,817.9,756.2
D,2019-03-10,09,867.5,809.4
D,2019-03-10,10,913.8,866.0
D,2019-03-10,11,942.5,909.5
D,2019-03-10,12,940.0,942.7
D,2019-03-10,13,934.8,959.4
D,2019-03-10,14,919.5,959.8
D,2019-03-10,15,908.4,946.1
D,2019-03-10,16,877.5,942.6
D,2019-03-10,17,889.3,948.7
D,2019-03-10,18,853.3,960.3
D,2019-03-10,19,933.8,968.9
D,2019-03-10,20,958.9,980.9
D,2019-03-10,21,852.8,948.5
D,2019-03-10,22,794.0,896.1
D,2019-03-10,23,743.7,830.4
D,2019-03-10,24,687.7,756.8
D,2019-03-11,01,678.7,724.5
D,2019-03-11,02,645.7,698.9
D,2019-03-11,03,642.8,683.3
D,2019-03-11,04,644.0,681.6
D,2019-03-11,05,665.7,698.2
D,2019-03-11,06,663.8,757.8
D,2019-03-11,07,772.3,859.9
D,2019-03-11,08,922.5,916.1
D,2019-03-11,09,951.2,921.2
D,2019-03-11,10,892.0,914.8
D,2019-03-11,11,862.1,908.8
D,2019-03-11,12,836.6,904.6
D,2019-03-11,13,859.8,888.0
D,2019-03-11,14,810.7,882.7
D,2019-03-11,15,817.2,868.5
D,2019-03-11,16,803.1,858.1
D,2019-03-11,17,823.4,867.4
D,2019-03-11,18,849.2,898.4
D,2019-03-11,19,876.5,934.1
D,2019-03-11,20,1011.5,969.3
D,2019-03-11,21,957.4,941.8
D,2019-03-11,22,899.8,889.9
D,2019-03-11,23,757.1,814.8
D,2019-03-11,24,693.0,762.7
D,2019-03-12,01,720.5,716.7
D,2019-03-12,02,693.5,697.4
D,2019-03-12,03,715.1,691.6
D,2019-03-12,04,715.2,694.4
D,2019-03-12,05,705.0,715.9
D,2019-03-12,06,760.0,773.3
D,2019-03-12,07,938.7,871.3
D,2019-03-12,08,947.3,926.7
D,2019-03-12,09,926.8,936.6
D,2019-03-12,10,917.4,932.0
D,2019-03-12,11,920.8,926.6
D,2019-03-12,12,907.3,925.3
D,2019-03-12,13,895.3,915.1
D,2019-03-12,14,853.0,911.8
D,2019-03-12,15,841.7,885.3
D,2019-03-12,16,838.9,875.9
D,2019-03-12,17,862.4,878.6
D,2019-03-12,18,896.7,901.8
D,2019-03-12,19,932.9,937.6
D,2019-03-12,20,1043.1,983.0
D,2019-03-12,21,1005.1,962.0
D,2019-03-12,22,910.0,916.4
D,2019-03-12,23,850.6,844.7
D,2019-03-12,24,785.5,780.3
D,2019-03-13,01,750.3,735.1
D,2019-03-13,02,741.9,711.4
D,2019-03-13,03,720.3,703.2
D,2019-03-13,04,734.9,706.2
D,2019-03-13,05,747.8,725.5
D,2019-03-13,06,823.4,787.7
D,2019-03-13,07,961.2,887.1
D,2019-03-13,08,1004.1,948.1
D,2019-03-13,09,987.1,950.4
D,2019-03-13,10,919.0,938.8
D,2019-03-13,11,893.1,930.5
D,2019-03-13,12,883.0,921.3
D,2019-03-13,13,875.9,903.1
D,2019-03-13,14,881.1,896.7
D,2019-03-13,15,841.1,888.7
D,2019-03-13,16,842.9,892.2
D,2019-03-13,17,846.0,902.5
D,2019-03-13,18,903.5,929.6
D,2019-03-13,19,939.7,957.7
D,2019-03-13,20,1025.3,987.1
D,2019-03-13,21,938.2,958.1
D,2019-03-13,22,911.3,905.7
D,2019-03-13,23,840.3,833.4
D,2019-03-13,24,765.6,765.6
D,2019-03-14,01,745.1,720.5
D,2019-03-14,02,670.9,695.3
D,2019-03-14,03,631.2,677.7
D,2019-03-14,04,624.7,674.3
D,2019-03-14,05,661.5,690.6
D,2019-03-14,06,750.3,744.5
D,2019-03-14,07,872.8,840.8
D,2019-03-14,08,914.3,901.1
D,2019-03-14,09,925.3,921.2
D,2019-03-14,10,863.9,924.3
D,2019-03-14,11,872.1,924.5
D,2019-03-14,12,833.6,923.8
D,2019-03-14,13,842.4,905.4
D,2019-03-14,14,848.3,891.9
D,2019-03-14,15,782.8,887.8
D,2019-03-14,16,775.4,867.1
D,2019-03-14,17,816.3,861.7
D,2019-03-14,18,850.8,878.1
D,2019-03-14,19,858.8,906.8
D,2019-03-14,20,927.2,944.8
D,2019-03-14,21,896.0,925.5
D,2019-03-14,22,810.9,879.2
D,2019-03-14,23,717.9,801.5
D,2019-03-14,24,665.9,739.5
D,2019-03-15,01,643.1,695.3
D,2019-03-15,02,621.7,664.9
D,2019-03-15,03,605.7,651.3
D,2019-03-15,04,605.3,646.8
D,2019-03-15,05,640.1,660.0
D,2019-03-15,06,721.6,704.1
D,2019-03-15,07,820.5,797.4
D,2019-03-15,08,879.6,855.3
D,2019-03-15,09,840.2,877.3
D,2019-03-15,10,833.4,895.6
D,2019-03-15,11,889.3,904.5
D,2019-03-15,12,888.1,903.4
D,2019-03-15,13,858.8,901.0
D,2019-03-15,14,833.0,886.3
D,2019-03-15,15,831.1,872.6
D,2019-03-15,16,821.1,862.9
D,2019-03-15,17,853.6,859.4
D,2019-03-15,18,874.4,864.9
D,2019-03-15,19,893.2,877.6
D,2019-03-15,20,896.8,897.3
D,2019-03-15,21,879.5,861.9
D,2019-03-15,22,824.9,828.6
D,2019-03-15,23,731.1,766.4
D,2019-03-15,24,636.3,717.0
D,2019-03-16,01,649.0,669.3
D,2019-03-16,02,591.8,638.7
D,2019-03-16,03,553.0,615.7
D,2019-03-16,04,528.1,609.2
D,2019-03-16,05,555.7,614.1
D,2019-03-16,06,640.2,636.6
D,2019-03-16,07,705.1,683.0
D,2019-03-16,08,746.9,726.7
D,2019-03-16,09,795.6,768.0
D,2019-03-16,10,710.8,793.1
D,2019-03-16,11,721.5,805.5
D,2019-03-16,12,685.1,804.6
D,2019-03-16,13,683.5,795.3
D,2019-03-16,14,668.3,791.8
D,2019-03-16,15,648.4,784.3
D,2019-03-16,16,687.0,764.7
D,2019-03-16,17,688.5,771.7
D,2019-03-16,18,752.5,791.2
D,2019-03-16,19,783.1,812.9
D,2019-03-16,20,796.8,852.7
D,2019-03-16,21,826.9,844.3
D,2019-03-16,22,753.3,821.0
D,2019-03-16,23,705.4,775.7
D,2019-03-16,24,657.1,718.4
D,2019-03-17,01,710.9,692.6
D,2019-03-17,02,683.3,670.0
D,2019-03-17,03,693.3,656.7
D,2019-03-17,04,682.4,652.2
D,2019-03-17,05,684.1,656.7
D,2019-03-17,06,704.5,676.4
D,2019-03-17,07,746.5,708.1
D,2019-03-17,08,767.8,734.7
D,2019-03-17,09,833.3,771.6
D,2019-03-17,10,775.2,805.8
D,2019-03-17,11,773.6,826.0
D,2019-03-17,12,771.1,832.4
D,2019-03-17,13,764.8,827.5
D,2019-03-17,14,766.1,815.9
D,2019-03-17,15,754.1,800.2
D,2019-03-17,16,738.1,789.6
D,2019-03-17,17,758.9,798.7
D,2019-03-17,18,803.3,820.8
D,2019-03-17,19,849.5,856.6
D,2019-03-17,20,961.8,908.5
D,2019-03-17,21,922.2,897.3
D,2019-03-17,22,844.5,854.8
D,2019-03-17,23,777.9,794.8
D,2019-03-17,24,730.2,746.9
D,2019-03-18,01,713.7,712.0
D,2019-03-18,02,689.3,694.4
D,2019-03-18,03,681.6,687.2
D,2019-03-18,04,684.4,690.4
D,2019-03-18,05,706.1,709.5
D,2019-03-18,06,791.2,771.4
D,2019-03-18,07,919.1,877.5
D,2019-03-18,08,985.6,938.7
D,2019-03-18,09,1000.7,941.2
D,2019-03-18,10,920.5,938.0
D,2019-03-18,11,892.8,928.9
D,2019-03-18,12,852.8,929.6
D,2019-03-18,13,841.6,912.7
D,2019-03-18,14,827.6,904.6
D,2019-03-18,15,815.7,892.8
D,2019-03-18,16,824.1,881.6
D,2019-03-18,17,856.8,885.6
D,2019-03-18,18,904.3,903.6
D,2019-03-18,19,927.3,928.3
D,2019-03-18,20,1017.7,979.8
D,2019-03-18,21,988.9,959.3
D,2019-03-18,22,906.3,908.0
D,2019-03-18,23,828.7,835.7
D,2019-03-18,24,757.0,770.8
D,2019-03-19,01,722.0,731.2
D,2019-03-19,02,700.9,707.9
D,2019-03-19,03,694.2,697.5
D,2019-03-19,04,707.4,703.2
D,2019-03-19,05,716.5,720.1
D,2019-03-19,06,800.2,777.7
D,2019-03-19,07,935.3,883.3
D,2019-03-19,08,993.1,939.2
D,2019-03-19,09,981.6,937.0
D,2019-03-19,10,882.3,928.8
D,2019-03-19,11,856.2,919.8
D,2019-03-19,12,871.8,902.5
D,2019-03-19,13,833.3,884.7
D,2019-03-19,14,855.1,879.6
D,2019-03-19,15,767.8,874.1
D,2019-03-19,16,788.7,871.2
D,2019-03-19,17,838.3,874.3
D,2019-03-19,18,842.0,899.9
D,2019-03-19,19,918.4,926.4
D,2019-03-19,20,1018.1,966.2
D,2019-03-19,21,982.1,948.5
D,2019-03-19,22,908.7,896.8
D,2019-03-19,23,853.3,826.0
D,2019-03-19,24,766.8,765.9
D,2019-03-20,01,723.2,725.4
D,2019-03-20,02,701.2,698.6
D,2019-03-20,03,681.8,695.2
D,2019-03-20,04,695.4,695.8
D,2019-03-20,05,730.9,712.6
D,2019-03-20,06,810.1,777.8
D,2019-03-20,07,952.1,879.6
D,2019-03-20,08,991.2,934.0
D,2019-03-20,09,977.1,932.4
D,2019-03-20,10,864.8,913.3
D,2019-03-20,11,861.3,904.3
D,2019-03-20,12,845.4,886.7
D,2019-03-20,13,834.8,875.3
D,2019-03-20,14,820.9,869.3
D,2019-03-20,15,783.8,870.2
D,2019-03-20,16,768.0,857.1
D,2019-03-20,17,788.0,861.9
D,2019-03-20,18,839.5,881.7
D,2019-03-20,19,879.8,907.3
D,2019-03-20,20,958.3,953.0
D,2019-03-20,21,968.6,935.8
D,2019-03-20,22,879.6,885.5
D,2019-03-20,23,791.5,811.0
D,2019-03-20,24,723.5,745.6
D,2019-03-21,01,702.9,700.5
D,2019-03-21,02,696.8,678.7
D,2019-03-21,03,675.4,665.1
D,2019-03-21,04,672.7,666.0
D,2019-03-21,05,707.3,686.3
D,2019-03-21,06,766.2,739.9
D,2019-03-21,07,907.3,844.2
D,2019-03-21,08,963.3,900.2
D,2019-03-21,09,967.4,905.3
D,2019-03-21,10,929.6,914.4
D,2019-03-21,11,911.2,926.9
D,2019-03-21,12,903.0,917.3
D,2019-03-21,13,890.2,900.4
D,2019-03-21,14,898.8,898.3
D,2019-03-21,15,866.6,898.0
D,2019-03-21,16,851.9,887.6
D,2019-03-21,17,881.6,899.9
D,2019-03-21,18,902.4,912.0
D,2019-03-21,19,921.1,932.3
D,2019-03-21,20,978.5,955.4
D,2019-03-21,21,952.8,927.8
D,2019-03-21,22,871.1,877.1
D,2019-03-21,23,725.2,804.3
D,2019-03-21,24,662.7,736.4
D,2019-03-22,01,700.1,690.1
D,2019-03-22,02,658.6,667.5
D,2019-03-22,03,602.6,653.7
D,2019-03-22,04,603.7,649.7
D,2019-03-22,05,618.3,668.6
D,2019-03-22,06,719.1,719.1
D,2019-03-22,07,838.3,813.1
D,2019-03-22,08,919.0,884.2
D,2019-03-22,09,943.7,911.0
D,2019-03-22,10,942.4,932.1
D,2019-03-22,11,918.8,942.7
D,2019-03-22,12,882.2,956.4
D,2019-03-22,13,895.5,950.9
D,2019-03-22,14,890.3,950.0
D,2019-03-22,15,853.1,927.0
D,2019-03-22,16,832.6,910.0
D,2019-03-22,17,847.7,909.0
D,2019-03-22,18,849.2,904.5
D,2019-03-22,19,872.9,916.7
D,2019-03-22,20,896.1,938.4
D,2019-03-22,21,886.4,915.6
D,2019-03-22,22,859.9,878.9
D,2019-03-22,23,801.7,820.1
D,2019-03-22,24,750.4,760.9
D,2019-03-23,01,779.6,716.6
D,2019-03-23,02,709.4,689.7
D,2019-03-23,03,710.0,681.0
D,2019-03-23,04,706.9,677.8
D,2019-03-23,05,710.0,687.9
D,2019-03-23,06,719.3,713.3
D,2019-03-23,07,754.3,755.9
D,2019-03-23,08,811.7,809.0
D,2019-03-23,09,846.7,861.7
D,2019-03-23,10,851.6,882.4
D,2019-03-23,11,851.1,874.1
D,2019-03-23,12,890.2,867.7
D,2019-03-23,13,861.5,849.8
D,2019-03-23,14,823.9,840.5
D,2019-03-23,15,722.0,828.0
D,2019-03-23,16,736.5,802.1
D,2019-03-23,17,799.1,808.3
D,2019-03-23,18,817.1,823.4
D,2019-03-23,19,796.7,846.4
D,2019-03-23,20,890.5,889.8
D,2019-03-23,21,913.6,878.2
D,2019-03-23,22,869.9,849.5
D,2019-03-23,23,821.4,812.9
D,2019-03-23,24,785.4,757.7
D,2019-03-24,01,696.3,718.1
D,2019-03-24,02,700.5,693.5
D,2019-03-24,03,692.1,680.0
D,2019-03-24,04,675.4,672.3
D,2019-03-24,05,699.6,675.3
D,2019-03-24,06,699.2,685.6
D,2019-03-24,07,742.6,713.0
D,2019-03-24,08,796.6,739.0
D,2019-03-24,09,831.9,769.3
D,2019-03-24,10,834.3,790.9
D,2019-03-24,11,821.3,796.0
D,2019-03-24,12,781.0,790.9
D,2019-03-24,13,782.4,783.7
D,2019-03-24,14,775.0,770.2
D,2019-03-24,15,754.5,763.6
D,2019-03-24,16,735.4,782.6
D,2019-03-24,17,755.0,808.3
D,2019-03-24,18,796.8,840.7
D,2019-03-24,19,861.2,861.9
D,2019-03-24,20,877.4,890.3
D,2019-03-24,21,848.4,873.7
D,2019-03-24,22,776.6,818.3
D,2019-03-24,23,733.5,754.5
D,2019-03-24,24,662.3,689.9
D,2019-03-25,01,660.3,652.9
D,2019-03-25,02,636.6,628.4
D,2019-03-25,03,626.3,618.6
D,2019-03-25,04,633.1,618.1
D,2019-03-25,05,649.5,637.2
D,2019-03-25,06,652.3,690.6
D,2019-03-25,07,864.1,797.2
D,2019-03-25,08,913.3,860.1
D,2019-03-25,09,910.2,881.9
D,2019-03-25,10,891.0,895.6
D,2019-03-25,11,892.9,912.3
D,2019-03-25,12,859.7,913.1
D,2019-03-25,13,858.7,891.2
D,2019-03-25,14,858.0,874.3
D,2019-03-25,15,843.3,850.2
D,2019-03-25,16,821.5,839.7
D,2019-03-25,17,853.2,843.5
D,2019-03-25,18,873.2,865.9
D,2019-03-25,19,920.9,899.8
D,2019-03-25,20,931.3,933.5
D,2019-03-25,21,958.2,911.5
D,2019-03-25,22,914.6,859.0
D,2019-03-25,23,841.0,785.7
D,2019-03-25,24,802.0,720.5
D,2019-03-26,01,725.5,677.9
D,2019-03-26,02,704.6,659.7
D,2019-03-26,03,698.9,655.6
D,2019-03-26,04,685.9,662.2
D,2019-03-26,05,739.8,680.4
D,2019-03-26,06,810.5,738.8
D,2019-03-26,07,934.0,843.6
D,2019-03-26,08,1015.6,902.6
D,2019-03-26,09,989.1,906.5
D,2019-03-26,10,979.4,899.4
D,2019-03-26,11,921.9,885.0
D,2019-03-26,12,873.9,894.2
D,2019-03-26,13,867.7,878.0
D,2019-03-26,14,863.2,862.5
D,2019-03-26,15,849.2,848.2
D,2019-03-26,16,842.9,834.5
D,2019-03-26,17,853.3,855.5
D,2019-03-26,18,882.8,873.5
D,2019-03-26,19,964.4,896.9
D,2019-03-26,20,956.1,942.2
D,2019-03-26,21,997.0,932.3
D,2019-03-26,22,952.7,882.2
D,2019-03-26,23,885.5,811.5
D,2019-03-26,24,833.4,750.1
D,2019-03-27,01,727.8,709.0
D,2019-03-27,02,701.0,689.0
D,2019-03-27,03,692.4,681.2
D,2019-03-27,04,708.4,688.4
D,2019-03-27,05,717.1,710.1
D,2019-03-27,06,791.1,770.7
D,2019-03-27,07,952.3,867.4
D,2019-03-27,08,1009.6,922.8
D,2019-03-27,09,996.1,915.6
D,2019-03-27,10,935.6,901.6
D,2019-03-27,11,886.7,896.2
D,2019-03-27,12,868.5,886.1
D,2019-03-27,13,831.0,875.0
D,2019-03-27,14,839.3,859.3
D,2019-03-27,15,823.5,842.3
D,2019-03-27,16,819.5,835.8
D,2019-03-27,17,824.9,849.8
D,2019-03-27,18,852.7,876.1
D,2019-03-27,19,896.8,906.2
D,2019-03-27,20,924.4,949.8
D,2019-03-27,21,938.4,939.0
D,2019-03-27,22,890.1,891.5
D,2019-03-27,23,806.2,815.6
D,2019-03-27,24,725.6,753.7
D,2019-03-28,01,720.6,708.4
D,2019-03-28,02,691.1,685.6
D,2019-03-28,03,683.7,677.5
D,2019-03-28,04,682.7,682.6
D,2019-03-28,05,704.3,699.6
D,2019-03-28,06,916.9,754.6
D,2019-03-28,07,976.4,857.9
D,2019-03-28,08,1037.8,905.8
D,2019-03-28,09,1037.6,903.5
D,2019-03-28,10,911.8,892.6
D,2019-03-28,11,877.9,884.5
D,2019-03-28,12,844.5,877.2
D,2019-03-28,13,837.2,860.6
D,2019-03-28,14,825.5,848.5
D,2019-03-28,15,816.0,829.0
D,2019-03-28,16,811.7,829.4
D,2019-03-28,17,807.8,840.3
D,2019-03-28,18,844.8,865.3
D,2019-03-28,19,873.1,892.3
D,2019-03-28,20,902.1,933.7
D,2019-03-28,21,909.4,915.8
D,2019-03-28,22,861.8,865.3
D,2019-03-28,23,779.4,788.4
D,2019-03-28,24,715.9,728.3
D,2019-03-29,01,702.3,683.6
D,2019-03-29,02,649.8,657.4
D,2019-03-29,03,636.5,642.2
D,2019-03-29,04,643.2,641.4
D,2019-03-29,05,657.9,657.6
D,2019-03-29,06,702.8,707.0
D,2019-03-29,07,826.1,795.9
D,2019-03-29,08,868.2,851.8
D,2019-03-29,09,904.0,868.9
D,2019-03-29,10,900.2,883.6
D,2019-03-29,11,896.4,902.2
D,2019-03-29,12,912.1,907.9
D,2019-03-29,13,883.8,895.8
D,2019-03-29,14,881.2,886.2
D,2019-03-29,15,869.9,871.2
D,2019-03-29,16,837.7,872.7
D,2019-03-29,17,840.8,864.3
D,2019-03-29,18,843.2,869.4
D,2019-03-29,19,862.6,861.7
D,2019-03-29,20,880.4,883.2
D,2019-03-29,21,843.4,860.4
D,2019-03-29,22,805.3,818.3
D,2019-03-29,23,724.5,761.2
D,2019-03-29,24,638.4,692.3
D,2019-03-30,01,672.7,655.0
D,2019-03-30,02,619.8,627.8
D,2019-03-30,03,602.4,613.4
D,2019-03-30,04,589.8,605.4
D,2019-03-30,05,586.6,609.6
D,2019-03-30,06,587.1,633.3
D,2019-03-30,07,689.4,667.3
D,2019-03-30,08,739.4,711.8
D,2019-03-30,09,800.2,745.3
D,2019-03-30,10,792.2,758.5
D,2019-03-30,11,807.9,762.4
D,2019-03-30,12,718.2,758.5
D,2019-03-30,13,694.8,747.3
D,2019-03-30,14,721.6,734.2
D,2019-03-30,15,715.6,727.8
D,2019-03-30,16,707.7,722.2
D,2019-03-30,17,725.9,734.4
D,2019-03-30,18,749.1,750.2
D,2019-03-30,19,788.7,765.6
