C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4005_20191001_20191031.csv
C,Time period: 2019-10-01 to 2019-10-31
C,Location/Node: .Z.RHODEISLAND
C,Report generated 2020-05-10 09:33:45 EST
H,,,Day Ahead,Real Time
D,2019-10-11,14,922.9,877.6
D,2019-10-11,15,874.6,863.0
D,2019-10-11,16,853.3,853.9
D,2019-10-11,17,853.6,862.6
D,2019-10-11,18,946.6,873.7
D,2019-10-11,19,970.6,898.9
D,2019-10-11,20,905.5,887.9
D,2019-10-11,21,879.5,848.7
D,2019-10-11,22,831.7,805.3
D,2019-10-11,23,764.4,754.6
D,2019-10-11,24,674.1,693.5
D,2019-10-12,01,649.3,645.3
D,2019-10-12,02,534.6,617.9
D,2019-10-12,03,541.0,599.2
D,2019-10-12,04,519.2,590.2
D,2019-10-12,05,532.9,585.9
D,2019-10-12,06,529.6,603.4
D,2019-10-12,07,586.6,640.4
D,2019-10-12,08,712.1,673.8
D,2019-10-12,09,723.9,731.2
D,2019-10-12,10,813.0,768.3
D,2019-10-12,11,849.8,790.3
D,2019-10-12,12,811.4,800.6
D,2019-10-12,13,783.0,798.1
D,2019-10-12,14,784.4,793.4
D,2019-10-12,15,775.4,784.2
D,2019-10-12,16,769.7,779.8
D,2019-10-12,17,780.6,786.0
D,2019-10-12,18,840.0,806.8
D,2019-10-12,19,898.2,829.9
D,2019-10-12,20,880.9,821.9
D,2019-10-12,21,812.8,794.8
D,2019-10-12,22,785.3,750.5
D,2019-10-12,23,723.1,706.5
D,2019-10-12,24,667.1,656.3
D,2019-10-13,01,673.2,613.5
D,2019-10-13,02,635.9,581.6
D,2019-10-13,03,621.8,568.0
D,2019-10-13,04,611.3,558.1
D,2019-10-13,05,589.6,555.9
D,2019-10-13,06,625.8,575.6
D,2019-10-13,07,664.5,598.5
D,2019-10-13,08,677.0,624.4
D,2019-10-13,09,700.6,667.5
D,2019-10-13,10,739.1,706.6
D,2019-10-13,11,785.6,717.5
D,2019-10-13,12,751.0,724.9
D,2019-10-13,13,766.9,730.8
D,2019-10-13,14,764.2,730.5
D,2019-10-13,15,763.3,721.8
D,2019-10-13,16,786.3,725.8
D,2019-10-13,17,821.4,747.0
D,2019-10-13,18,853.6,770.2
D,2019-10-13,19,902.5,808.8
D,2019-10-13,20,889.5,805.8
D,2019-10-13,21,821.1,776.2
D,2019-10-13,22,761.7,734.2
D,2019-10-13,23,705.3,685.0
D,2019-10-13,24,638.1,628.2
D,2019-10-14,01,620.8,588.1
D,2019-10-14,02,581.8,566.1
D,2019-10-14,03,574.4,552.8
D,2019-10-14,04,585.1,549.1
D,2019-10-14,05,595.6,557.5
D,2019-10-14,06,633.4,584.5
D,2019-10-14,07,723.7,629.9
D,2019-10-14,08,801.6,664.9
D,2019-10-14,09,839.0,712.6
D,2019-10-14,10,855.9,754.7
D,2019-10-14,11,901.2,777.1
D,2019-10-14,12,908.3,801.3
D,2019-10-14,13,894.3,815.4
D,2019-10-14,14,872.5,805.2
D,2019-10-14,15,867.3,791.2
D,2019-10-14,16,861.7,797.8
D,2019-10-14,17,855.6,818.1
D,2019-10-14,18,891.2,844.2
D,2019-10-14,19,975.4,887.2
D,2019-10-14,20,929.4,880.2
D,2019-10-14,21,884.8,832.7
D,2019-10-14,22,803.6,774.3
D,2019-10-14,23,730.9,706.6
D,2019-10-14,24,660.8,650.2
D,2019-10-15,01,598.5,605.3
D,2019-10-15,02,564.2,581.6
D,2019-10-15,03,568.9,566.9
D,2019-10-15,04,553.7,561.5
D,2019-10-15,05,523.1,577.8
D,2019-10-15,06,539.5,628.9
D,2019-10-15,07,747.6,728.1
D,2019-10-15,08,812.8,787.4
D,2019-10-15,09,764.4,812.0
D,2019-10-15,10,774.9,820.8
D,2019-10-15,11,828.3,825.1
D,2019-10-15,12,831.9,833.3
D,2019-10-15,13,825.0,829.0
D,2019-10-15,14,827.3,830.7
D,2019-10-15,15,808.6,831.7
D,2019-10-15,16,797.7,833.0
D,2019-10-15,17,805.5,843.0
D,2019-10-15,18,814.5,863.9
D,2019-10-15,19,903.0,908.1
D,2019-10-15,20,864.9,902.8
D,2019-10-15,21,815.7,860.7
D,2019-10-15,22,768.4,800.7
D,2019-10-15,23,702.7,730.1
D,2019-10-15,24,636.9,670.9
D,2019-10-16,01,648.8,626.3
D,2019-10-16,02,613.1,601.7
D,2019-10-16,03,592.1,586.9
D,2019-10-16,04,569.9,590.8
D,2019-10-16,05,561.6,604.3
D,2019-10-16,06,649.2,655.8
D,2019-10-16,07,852.1,752.9
D,2019-10-16,08,880.1,815.0
D,2019-10-16,09,860.7,836.9
D,2019-10-16,10,867.9,847.5
D,2019-10-16,11,907.0,849.5
D,2019-10-16,12,878.1,864.8
D,2019-10-16,13,886.5,858.7
D,2019-10-16,14,857.9,854.3
D,2019-10-16,15,861.3,854.8
D,2019-10-16,16,850.8,855.5
D,2019-10-16,17,856.3,875.0
D,2019-10-16,18,898.5,899.2
D,2019-10-16,19,972.7,934.1
D,2019-10-16,20,902.8,914.7
D,2019-10-16,21,857.0,871.7
D,2019-10-16,22,815.7,814.2
D,2019-10-16,23,723.2,741.9
D,2019-10-16,24,689.6,685.4
D,2019-10-17,01,673.8,608.4
D,2019-10-17,02,646.4,576.1
D,2019-10-17,03,608.5,559.0
D,2019-10-17,04,594.6,556.8
D,2019-10-17,05,540.8,572.2
D,2019-10-17,06,626.6,612.6
D,2019-10-17,07,809.1,696.4
D,2019-10-17,08,843.1,750.8
D,2019-10-17,09,885.0,779.4
D,2019-10-17,10,908.7,797.0
D,2019-10-17,11,929.3,807.6
D,2019-10-17,12,910.0,810.3
D,2019-10-17,13,886.7,808.3
D,2019-10-17,14,883.5,811.8
D,2019-10-17,15,877.9,821.8
D,2019-10-17,16,855.0,815.1
D,2019-10-17,17,865.9,825.3
D,2019-10-17,18,911.0,856.8
D,2019-10-17,19,970.6,896.5
D,2019-10-17,20,920.3,889.2
D,2019-10-17,21,869.9,850.2
D,2019-10-17,22,819.4,795.0
D,2019-10-17,23,734.3,717.8
D,2019-10-17,24,673.9,665.4
D,2019-10-18,01,630.2,618.5
D,2019-10-18,02,610.4,596.3
D,2019-10-18,03,602.3,584.5
D,2019-10-18,04,593.8,583.3
D,2019-10-18,05,555.4,604.8
D,2019-10-18,06,588.0,647.1
D,2019-10-18,07,829.6,742.3
D,2019-10-18,08,844.8,798.3
D,2019-10-18,09,867.2,821.5
D,2019-10-18,10,859.0,835.9
D,2019-10-18,11,877.1,847.9
D,2019-10-18,12,876.6,844.7
D,2019-10-18,13,861.0,832.9
D,2019-10-18,14,839.1,821.8
D,2019-10-18,15,833.2,810.8
D,2019-10-18,16,821.0,818.1
D,2019-10-18,17,852.9,820.9
D,2019-10-18,18,844.3,827.9
D,2019-10-18,19,846.2,870.7
D,2019-10-18,20,861.3,862.0
D,2019-10-18,21,844.5,828.5
D,2019-10-18,22,788.7,788.0
D,2019-10-18,23,726.6,737.1
D,2019-10-18,24,675.6,675.5
D,2019-10-19,01,667.0,639.6
D,2019-10-19,02,650.0,614.8
D,2019-10-19,03,626.2,598.3
D,2019-10-19,04,615.6,592.4
D,2019-10-19,05,609.5,594.9
D,2019-10-19,06,607.1,622.7
D,2019-10-19,07,698.6,673.2
D,2019-10-19,08,734.5,710.2
D,2019-10-19,09,785.6,754.3
D,2019-10-19,10,783.0,774.3
D,2019-10-19,11,801.3,788.7
D,2019-10-19,12,708.4,787.4
D,2019-10-19,13,695.7,760.7
D,2019-10-19,14,661.6,760.4
D,2019-10-19,15,658.4,749.2
D,2019-10-19,16,605.1,743.5
D,2019-10-19,17,708.5,761.9
D,2019-10-19,18,788.3,785.5
D,2019-10-19,19,833.6,822.4
D,2019-10-19,20,760.8,816.4
D,2019-10-19,21,774.4,786.2
D,2019-10-19,22,760.4,750.2
D,2019-10-19,23,712.9,707.8
D,2019-10-19,24,662.0,662.8
D,2019-10-20,01,686.9,625.6
D,2019-10-20,02,656.3,601.4
D,2019-10-20,03,649.2,584.9
D,2019-10-20,04,663.4,579.9
D,2019-10-20,05,644.2,582.6
D,2019-10-20,06,657.5,597.5
D,2019-10-20,07,701.6,626.0
D,2019-10-20,08,735.2,660.5
D,2019-10-20,09,760.0,710.9
D,2019-10-20,10,765.8,741.6
D,2019-10-20,11,803.5,756.2
D,2019-10-20,12,743.2,757.3
D,2019-10-20,13,741.2,766.6
D,2019-10-20,14,747.0,764.9
D,2019-10-20,15,743.1,763.3
D,2019-10-20,16,744.3,769.5
D,2019-10-20,17,778.0,792.4
D,2019-10-20,18,815.4,831.5
D,2019-10-20,19,864.6,868.9
D,2019-10-20,20,788.2,853.6
D,2019-10-20,21,796.7,820.2
D,2019-10-20,22,739.8,757.5
D,2019-10-20,23,681.7,698.2
D,2019-10-20,24,630.6,648.2
D,2019-10-21,01,583.3,611.2
D,2019-10-21,02,561.2,587.5
D,2019-10-21,03,550.9,575.2
D,2019-10-21,04,543.3,575.5
D,2019-10-21,05,557.3,583.6
D,2019-10-21,06,595.0,638.6
D,2019-10-21,07,745.7,739.6
D,2019-10-21,08,830.8,801.9
D,2019-10-21,09,878.7,829.5
D,2019-10-21,10,846.2,843.1
D,2019-10-21,11,858.1,846.6
D,2019-10-21,12,838.6,844.0
D,2019-10-21,13,831.9,841.1
D,2019-10-21,14,822.1,840.6
D,2019-10-21,15,819.0,836.2
D,2019-10-21,16,800.6,838.3
D,2019-10-21,17,806.9,852.3
D,2019-10-21,18,867.9,867.7
D,2019-10-21,19,901.7,915.8
D,2019-10-21,20,872.9,903.9
D,2019-10-21,21,842.6,857.3
D,2019-10-21,22,790.1,799.8
D,2019-10-21,23,706.8,733.2
D,2019-10-21,24,648.7,657.7
D,2019-10-22,01,608.2,618.5
D,2019-10-22,02,598.8,597.7
D,2019-10-22,03,590.6,585.8
D,2019-10-22,04,583.9,585.6
D,2019-10-22,05,587.2,594.3
D,2019-10-22,06,641.0,652.7
D,2019-10-22,07,793.3,753.9
D,2019-10-22,08,860.0,809.4
D,2019-10-22,09,910.4,836.6
D,2019-10-22,10,886.8,843.7
D,2019-10-22,11,906.9,866.1
D,2019-10-22,12,909.8,878.2
D,2019-10-22,13,902.1,876.1
D,2019-10-22,14,904.5,876.3
D,2019-10-22,15,886.9,864.5
D,2019-10-22,16,887.0,864.0
D,2019-10-22,17,917.4,876.3
D,2019-10-22,18,951.8,910.5
D,2019-10-22,19,954.5,935.1
D,2019-10-22,20,887.8,910.6
D,2019-10-22,21,864.3,870.3
D,2019-10-22,22,808.1,808.0
D,2019-10-22,23,689.4,746.0
D,2019-10-22,24,634.7,669.1
D,2019-10-23,01,630.5,620.6
D,2019-10-23,02,620.5,606.5
D,2019-10-23,03,604.9,591.5
D,2019-10-23,04,597.8,590.2
D,2019-10-23,05,558.9,600.0
D,2019-10-23,06,599.7,653.9
D,2019-10-23,07,776.4,753.0
D,2019-10-23,08,863.4,822.6
D,2019-10-23,09,868.6,840.3
D,2019-10-23,10,885.9,843.7
D,2019-10-23,11,874.8,849.4
D,2019-10-23,12,857.1,855.3
D,2019-10-23,13,849.7,854.5
D,2019-10-23,14,850.7,849.2
D,2019-10-23,15,845.9,845.2
D,2019-10-23,16,827.8,843.3
D,2019-10-23,17,859.5,849.2
D,2019-10-23,18,880.4,865.5
D,2019-10-23,19,878.8,912.7
D,2019-10-23,20,881.3,896.3
D,2019-10-23,21,863.7,855.4
D,2019-10-23,22,801.1,796.3
D,2019-10-23,23,707.9,723.0
D,2019-10-23,24,664.9,662.1
D,2019-10-24,01,618.8,622.1
D,2019-10-24,02,612.6,598.4
D,2019-10-24,03,598.9,586.1
D,2019-10-24,04,585.0,589.7
D,2019-10-24,05,558.2,602.4
D,2019-10-24,06,588.7,662.3
D,2019-10-24,07,784.7,763.6
D,2019-10-24,08,836.2,817.1
D,2019-10-24,09,830.5,831.9
D,2019-10-24,10,830.9,842.4
D,2019-10-24,11,825.3,846.9
D,2019-10-24,12,837.4,844.7
D,2019-10-24,13,838.9,840.2
D,2019-10-24,14,844.7,841.8
D,2019-10-24,15,860.4,835.5
D,2019-10-24,16,838.2,835.8
D,2019-10-24,17,848.6,843.5
D,2019-10-24,18,877.9,860.2
D,2019-10-24,19,918.0,903.9
D,2019-10-24,20,898.1,893.3
D,2019-10-24,21,868.9,855.8
D,2019-10-24,22,803.9,795.6
D,2019-10-24,23,726.0,730.2
D,2019-10-24,24,671.7,674.3
D,2019-10-25,01,593.3,628.7
D,2019-10-25,02,562.6,601.2
D,2019-10-25,03,585.5,585.0
D,2019-10-25,04,573.0,585.3
D,2019-10-25,05,567.3,599.8
D,2019-10-25,06,601.0,651.1
D,2019-10-25,07,808.2,743.6
D,2019-10-25,08,869.4,801.1
D,2019-10-25,09,902.6,820.6
D,2019-10-25,10,847.2,837.0
D,2019-10-25,11,866.2,842.6
D,2019-10-25,12,877.3,844.9
D,2019-10-25,13,870.2,843.1
D,2019-10-25,14,872.4,842.6
D,2019-10-25,15,848.5,837.4
D,2019-10-25,16,852.6,829.3
D,2019-10-25,17,860.7,835.5
D,2019-10-25,18,885.9,854.3
D,2019-10-25,19,904.7,881.1
D,2019-10-25,20,871.3,854.4
D,2019-10-25,21,875.3,824.0
D,2019-10-25,22,827.4,783.8
D,2019-10-25,23,742.9,712.6
D,2019-10-25,24,676.7,670.7
D,2019-10-26,01,592.8,620.2
D,2019-10-26,02,575.0,594.4
D,2019-10-26,03,554.4,577.0
D,2019-10-26,04,546.6,567.7
D,2019-10-26,05,547.5,572.0
D,2019-10-26,06,567.0,591.8
D,2019-10-26,07,641.6,631.4
D,2019-10-26,08,725.8,674.6
D,2019-10-26,09,773.6,718.4
D,2019-10-26,10,785.2,746.2
D,2019-10-26,11,773.0,758.9
D,2019-10-26,12,767.0,761.4
D,2019-10-26,13,768.7,751.1
D,2019-10-26,14,755.5,746.0
D,2019-10-26,15,748.6,746.9
D,2019-10-26,16,734.1,741.6
D,2019-10-26,17,769.2,756.5
D,2019-10-26,18,813.4,787.9
D,2019-10-26,19,848.9,819.7
D,2019-10-26,20,799.6,799.8
D,2019-10-26,21,780.1,769.0
D,2019-10-26,22,756.7,734.1
D,2019-10-26,23,692.5,688.2
D,2019-10-26,24,634.1,642.1
D,2019-10-27,01,573.1,598.9
D,2019-10-27,02,552.9,580.8
D,2019-10-27,03,540.9,563.1
D,2019-10-27,04,566.7,556.0
D,2019-10-27,05,565.2,556.7
D,2019-10-27,06,562.2,569.3
D,2019-10-27,07,615.2,597.1
D,2019-10-27,08,656.7,633.4
D,2019-10-27,09,732.7,693.0
D,2019-10-27,10,802.6,739.8
D,2019-10-27,11,871.6,785.6
D,2019-10-27,12,849.0,810.3
D,2019-10-27,13,846.6,837.2
D,2019-10-27,14,832.6,848.4
D,2019-10-27,15,820.5,850.5
D,2019-10-27,16,814.4,857.5
D,2019-10-27,17,839.1,861.1
D,2019-10-27,18,848.6,872.8
D,2019-10-27,19,904.5,889.0
D,2019-10-27,20,885.8,866.9
D,2019-10-27,21,793.8,828.8
D,2019-10-27,22,745.1,766.6
D,2019-10-27,23,697.3,707.5
D,2019-10-27,24,596.2,651.4
D,2019-10-28,01,530.6,611.2
D,2019-10-28,02,558.5,584.6
D,2019-10-28,03,508.3,574.8
D,2019-10-28,04,519.9,573.9
D,2019-10-28,05,545.0,596.0
D,2019-10-28,06,618.4,649.2
D,2019-10-28,07,764.3,753.2
D,2019-10-28,08,851.3,815.7
D,2019-10-28,09,894.8,840.8
D,2019-10-28,10,869.2,856.4
D,2019-10-28,11,863.9,866.6
D,2019-10-28,12,867.8,872.1
D,2019-10-28,13,869.9,867.3
D,2019-10-28,14,874.8,872.8
D,2019-10-28,15,870.6,868.5
D,2019-10-28,16,872.1,865.2
D,2019-10-28,17,896.1,878.5
D,2019-10-28,18,902.1,913.8
D,2019-10-28,19,954.0,944.2
D,2019-10-28,20,912.1,920.4
D,2019-10-28,21,867.0,876.8
D,2019-10-28,22,822.8,814.3
D,2019-10-28,23,737.1,735.0
D,2019-10-28,24,676.7,674.1
D,2019-10-29,01,587.0,634.4
D,2019-10-29,02,568.4,607.7
D,2019-10-29,03,564.9,593.3
D,2019-10-29,04,555.0,591.5
D,2019-10-29,05,562.7,602.9
D,2019-10-29,06,617.8,660.0
D,2019-10-29,07,800.8,757.6
D,2019-10-29,08,884.4,818.9
D,2019-10-29,09,929.2,840.5
D,2019-10-29,10,884.2,856.9
D,2019-10-29,11,885.1,865.9
D,2019-10-29,12,886.4,874.9
D,2019-10-29,13,899.0,868.2
D,2019-10-29,14,893.7,871.7
D,2019-10-29,15,886.7,866.8
D,2019-10-29,16,875.5,858.6
D,2019-10-29,17,890.4,869.4
D,2019-10-29,18,928.1,902.7
D,2019-10-29,19,957.4,936.3
D,2019-10-29,20,911.8,917.7
D,2019-10-29,21,884.7,873.1
D,2019-10-29,22,823.3,810.9
D,2019-10-29,23,725.2,742.8
D,2019-10-29,24,632.3,673.8
D,2019-10-30,01,541.5,626.6
D,2019-10-30,02,561.1,600.2
D,2019-10-30,03,513.7,585.6
D,2019-10-30,04,537.4,584.4
D,2019-10-30,05,559.3,606.5
D,2019-10-30,06,599.6,659.1
D,2019-10-30,07,793.2,745.0
D,2019-10-30,08,890.9,811.0
D,2019-10-30,09,860.6,834.5
D,2019-10-30,10,874.3,853.9
D,2019-10-30,11,897.8,869.0
D,2019-10-30,12,907.4,870.9
D,2019-10-30,13,904.8,875.1
D,2019-10-30,14,905.7,878.7
D,2019-10-30,15,903.7,873.0
D,2019-10-30,16,900.1,872.5
D,2019-10-30,17,913.4,883.5
D,2019-10-30,18,958.4,911.9
D,2019-10-30,19,990.1,937.4
D,2019-10-30,20,931.1,919.3
D,2019-10-30,21,880.9,876.0
D,2019-10-30,22,828.2,819.2
D,2019-10-30,23,737.3,743.6
